split,pair_type,pair_id,content_id,condition_id,scene_id,sigma_DN,seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,patch_height,patch_width,number_of_pixels,standard_error_mean_DN,z_mean,clipping_mean_contribution_DN,pair_gate_pass,failure_reason
training,G,train_content_050_mid_G,content_050,mid,single_unknown_source_group,91.4432,1913667817,-0.1075349262771153,91.34425968548052,0.0010819865722052748,-0.0007616542279720306,0.00806879997253418,0.0,0.0,0.0,0.0,-0.1075349177662499,1.4179171276274767,0.5,0.5,512,512,262144,0.1786,-0.6020992512716422,8.510865401323287e-09,True,
training,CG_SHARED,train_content_050_mid_CG_SHARED,content_050,mid,single_unknown_source_group,88.23103152697934,1913667817,-0.10375749492451536,88.1355649672787,0.0010820066143219446,-0.0007615144713781774,0.008068323135375977,0.0,0.0,0.0,0.0,-0.10375762161257462,1.3892166116092497,0.5,0.5,512,512,262144,0.17232623345113152,-0.6020992442450095,-1.2668805926541182e-07,True,
training,G,train_content_050_high_G,content_050,high,single_unknown_source_group,91.4432,2608835916,0.026610320848015928,91.32676727514765,0.0012732792034001337,0.0021894890815019608,0.0029735565185546875,0.0,0.0,0.0,0.0,0.026610529987536324,1.1453157898980524,0.5,0.5,512,512,262144,0.1786,0.14899395771565468,2.0913952039625094e-07,True,
training,CG_SHARED,train_content_050_high_CG_SHARED,content_050,high,single_unknown_source_group,148.4405090006516,2608835916,0.0431967533001586,148.25150828027915,0.0012732422008307996,0.002189620165154338,0.0029726028442382812,0.0,0.0,0.0,0.0,0.04319689911902458,1.383551847307117,0.5,0.5,512,512,262144,0.28992286914189763,0.14899394941837688,1.4581886598197258e-07,True,
training,G,train_content_051_low_G,content_051,low,single_unknown_source_group,91.4432,1005486466,0.10810834396628266,91.31040219086107,0.0014522436784685515,-0.002401075093075633,-0.0032129287719726562,0.0,0.0,0.0,0.0,0.10810829053678583,2.062360533230492,0.5,0.5,512,512,262144,0.1786,0.605309876630922,-5.3429496826851164e-08,True,
training,CG_SHARED,train_content_051_low_CG_SHARED,content_051,low,single_unknown_source_group,55.29993549356029,1005486466,0.06537812416232365,55.21962463203965,0.0014522776709205436,-0.0024010585620999336,-0.003212451934814453,0.0,0.0,0.0,0.0,0.06537805475956393,1.3883983080004254,0.5,0.5,512,512,262144,0.10800768651085994,0.605309920750409,-6.940275971978327e-08,True,
training,G,train_content_051_mid_G,content_051,mid,single_unknown_source_group,91.4432,1895035369,0.20010552092382627,91.43009038056557,0.0001433635244001839,0.0023475545458495617,0.0062596797943115234,0.0,0.0,0.0,0.0,0.20010551407116495,1.41654649925766,0.5,0.5,512,512,262144,0.1786,1.1204116513092177,-6.852661327272358e-09,True,
training,CG_SHARED,train_content_051_mid_CG_SHARED,content_051,mid,single_unknown_source_group,88.23103152697934,1895035369,0.19307631738929176,88.21838064661692,0.0001433835708760404,0.0023475929629057646,0.006259441375732422,0.0,0.0,0.0,0.0,0.19307626547775847,1.3877207079095177,0.5,0.5,512,512,262144,0.17232623345113152,1.120411637407746,-5.191153329420217e-08,True,
training,G,train_content_051_high_G,content_051,high,single_unknown_source_group,91.4432,912235876,-0.25936100034333087,91.35031027087143,0.0010158188813227465,0.006711949594318867,0.0016467571258544922,0.0,0.0,0.0,0.0,-0.25936083757988726,1.1489304833913283,0.5,0.5,512,512,262144,0.1786,-1.45218925164239,1.6276344361187967e-07,True,
training,CG_SHARED,train_content_051_high_CG_SHARED,content_051,high,single_unknown_source_group,148.4405090006516,912235876,-0.42102288191369297,148.2897258047369,0.0010157819919226797,0.00671201478689909,0.0016474723815917969,0.0,0.0,0.0,0.0,-0.4210231154943056,1.3916452715398087,0.5,0.5,512,512,262144,0.28992286914189763,-1.4521892776510525,-2.3358061262968022e-07,True,
training,G,train_content_052_low_G,content_052,low,single_unknown_source_group,91.4432,2055446008,0.11021165450981127,91.39970886549186,0.0004756081863730115,-0.007631383370608091,0.0068035125732421875,0.0,0.0,0.0,0.0,0.11021164125056604,2.069070134606671,0.5,0.5,512,512,262144,0.1786,0.6170865314099175,-1.3259245229546579e-08,True,
training,CG_SHARED,train_content_052_low_CG_SHARED,content_052,low,single_unknown_source_group,55.29993549356029,2055446008,0.0666500941019882,55.27363251247407,0.0004756421657902452,-0.007631348911672831,0.0068035125732421875,0.0,0.0,0.0,0.0,0.06665011930771403,1.391819218557017,0.5,0.5,512,512,262144,0.10800768651085994,0.6170865820303139,2.5205725825983016e-08,True,
training,G,train_content_052_mid_G,content_052,mid,single_unknown_source_group,91.4432,3509870349,-0.37624135590932095,91.41361230259083,0.00032356367022555834,0.0008340073982253671,-0.007412910461425781,0.0,0.0,0.0,0.0,-0.3762413177808632,1.4169212488866496,0.5,0.5,512,512,262144,0.1786,-2.1066145347666345,3.812845772444007e-08,True,
training,CG_SHARED,train_content_052_mid_CG_SHARED,content_052,mid,single_unknown_source_group,88.23103152697934,3509870349,-0.36302494626928494,88.20248141600501,0.0003235835564904643,0.0008339904015883803,-0.007415056228637695,0.0,0.0,0.0,0.0,-0.363024926962181,1.3881445538253236,0.5,0.5,512,512,262144,0.17232623345113152,-2.1066145240865604,1.9307103915622292e-08,True,
training,G,train_content_052_high_G,content_052,high,single_unknown_source_group,91.4432,2445555635,0.018375454713943196,91.3274580584321,0.0012657249699037697,0.0007757440907880664,0.016678571701049805,0.0,0.0,0.0,0.0,0.018375500506913056,1.1468863068925013,0.5,0.5,512,512,262144,0.1786,0.10288608462454196,4.5792969860514177e-08,True,
training,CG_SHARED,train_content_052_high_CG_SHARED,content_052,high,single_unknown_source_group,148.4405090006516,2445555635,0.02982903091717315,148.2526296454658,0.0012656878937606908,0.0007757915300317109,0.01667952537536621,0.0,0.0,0.0,0.0,0.029829080936387697,1.387062579719146,0.5,0.5,512,512,262144,0.28992286914189763,0.10288609175764557,5.0019214548058244e-08,True,
training,G,train_content_053_low_G,content_053,low,single_unknown_source_group,91.4432,4042367050,-0.22902877972992508,91.53885368584088,0.0010460448217130692,-0.00396420294418931,-0.002722024917602539,0.0,0.0,0.0,0.0,-0.22902876793910565,2.07335804228914,0.5,0.5,512,512,262144,0.1786,-1.2823559895292558,1.1790819431922728e-08,True,
training,CG_SHARED,train_content_053_low_CG_SHARED,content_053,low,single_unknown_source_group,55.29993549356029,4042367050,-0.13850430354385213,55.35777981147062,0.001046010585619332,-0.00396431190893054,-0.002720355987548828,0.0,0.0,0.0,0.0,-0.1385043120460816,1.3920614859693798,0.5,0.5,512,512,262144,0.10800768651085994,-1.2823559879687434,-8.502229476015088e-09,True,
training,G,train_content_053_mid_G,content_053,mid,single_unknown_source_group,91.4432,3841808762,0.3942012211976751,91.33893533987117,0.0011402122861933304,-0.007899323478341103,-0.0053250789642333984,0.0,0.0,0.0,0.0,0.3942011771694398,1.4193481498627054,0.5,0.5,512,512,262144,0.1786,2.207173690916434,-4.402823527982491e-08,True,
training,CG_SHARED,train_content_053_mid_CG_SHARED,content_053,mid,single_unknown_source_group,88.23103152697934,3841808762,0.3803539169883967,88.13042766689932,0.0011402321647939837,-0.007899446412920952,-0.005326747894287109,0.0,0.0,0.0,0.0,0.3803540533958927,1.3903617569075932,0.5,0.5,512,512,262144,0.17232623345113152,2.2071736227917844,1.3640749596532942e-07,True,
training,G,train_content_053_high_G,content_053,high,single_unknown_source_group,91.4432,2501326519,-0.09142520594717651,91.43072188460688,0.00013645755390365145,-0.005267765372991562,-0.014430999755859375,0.0,0.0,0.0,0.0,-0.09142513439780231,1.148744232671312,0.5,0.5,512,512,262144,0.1786,-0.5118992494242806,7.154937420317253e-08,True,
training,CG_SHARED,train_content_053_high_CG_SHARED,content_053,high,single_unknown_source_group,148.4405090006516,2501326519,-0.1484112953040546,148.42025862509848,0.00013642081726501732,-0.005267914850264788,-0.014430999755859375,0.0,0.0,0.0,0.0,-0.14841140226040217,1.3917116241086855,0.5,0.5,512,512,262144,0.28992286914189763,-0.5118992363152192,-1.0695634755641947e-07,True,
training,G,train_content_054_low_G,content_054,low,single_unknown_source_group,91.4432,3266246133,0.04160397746460687,91.52652655184612,0.0009112383626788352,-0.005506555084139109,0.010234594345092773,0.0,0.0,0.0,0.0,0.04160399208757326,2.083848721160778,0.5,0.5,512,512,262144,0.1786,0.23294500260138223,1.4622966393318393e-08,True,
training,CG_SHARED,train_content_054_low_CG_SHARED,content_054,low,single_unknown_source_group,55.29993549356029,3266246133,0.02515985376130203,55.350325030663235,0.0009112042654880176,-0.005506562534719706,0.010235071182250977,0.0,0.0,0.0,0.0,0.02515980254440109,1.3963390528996695,0.5,0.5,512,512,262144,0.10800768651085994,0.23294502987777876,-5.121690094256337e-08,True,
training,G,train_content_054_mid_G,content_054,mid,single_unknown_source_group,91.4432,544992516,-0.0021445184187159905,91.32493489022914,0.0012933177072856157,0.007058488670736551,-0.008539199829101562,0.0,0.0,0.0,0.0,-0.002144342047687431,1.425279939945844,0.5,0.5,512,512,262144,0.1786,-0.012007381963695355,1.7637102855960762e-07,True,
training,CG_SHARED,train_content_054_mid_CG_SHARED,content_054,mid,single_unknown_source_group,88.23103152697934,544992516,-0.002069188613473938,88.11691902857397,0.001293337462233664,0.007058477494865656,-0.008539676666259766,0.0,0.0,0.0,0.0,-0.002069170096143935,1.3959322444545725,0.5,0.5,512,512,262144,0.17232623345113152,-0.012007391863878466,1.8517330002687515e-08,True,
training,G,train_content_054_high_G,content_054,high,single_unknown_source_group,91.4432,1983187185,-0.246755203572109,91.46225816065392,0.00020841528570645642,-0.00556621327996254,0.006067037582397461,0.0,0.0,0.0,0.0,-0.24675540681716512,1.1509122183003826,0.5,0.5,512,512,262144,0.1786,-1.3816080827105768,-2.0324505611846178e-07,True,
training,CG_SHARED,train_content_054_high_CG_SHARED,content_054,high,single_unknown_source_group,148.4405090006516,1983187185,-0.4005598099288201,148.47145174056226,0.00020845212751550963,-0.005566067062318325,0.006067514419555664,0.0,0.0,0.0,0.0,-0.40055978426556393,1.3975160787789305,0.5,0.5,512,512,262144,0.28992286914189763,-1.3816081881170028,2.5663256186803096e-08,True,
training,G,train_content_055_low_G,content_055,low,single_unknown_source_group,91.4432,2575965088,-0.2135395599670463,91.29962096946356,0.0015701444233846092,0.0030047346372157335,0.00699615478515625,0.0,0.0,0.0,0.0,-0.21353950468159244,2.0719667991599326,0.5,0.5,512,512,262144,0.1786,-1.1956302349778627,5.52854538538039e-08,True,
training,CG_SHARED,train_content_055_low_CG_SHARED,content_055,low,single_unknown_source_group,55.29993549356029,2575965088,-0.12913725626746933,55.21310473780339,0.0015701782467180488,0.0030045665334910154,0.0069959163665771484,0.0,0.0,0.0,0.0,-0.12913726991525376,1.3922042623215976,0.5,0.5,512,512,262144,0.10800768651085994,-1.195630241135522,-1.3647784430359522e-08,True,
training,G,train_content_055_mid_G,content_055,mid,single_unknown_source_group,91.4432,539606698,0.03744526635153622,91.38160827815574,0.0006735516894013561,0.0025777043774724007,-0.004498004913330078,0.0,0.0,0.0,0.0,0.03744510688354019,1.4205765060371722,0.5,0.5,512,512,262144,0.1786,0.20965994597724646,-1.5946799603039352e-07,True,
training,CG_SHARED,train_content_055_mid_CG_SHARED,content_055,mid,single_unknown_source_group,88.23103152697934,539606698,0.03612991480013952,88.1716016185926,0.0006735715015250634,0.002577611245214939,-0.004498958587646484,0.0,0.0,0.0,0.0,0.03612998003361234,1.3914878733644187,0.5,0.5,512,512,262144,0.17232623345113152,0.20965998081995618,6.523347281794933e-08,True,
training,G,train_content_055_high_G,content_055,high,single_unknown_source_group,91.4432,2595721005,0.09556744913170895,91.42182767274956,0.00023372243371236665,-0.006542383227497339,0.0033409595489501953,0.0,0.0,0.0,0.0,0.09556733043954324,1.149531957102098,0.5,0.5,512,512,262144,0.1786,0.5350921004015058,-1.18692165707035e-07,True,
training,CG_SHARED,train_content_055_high_CG_SHARED,content_055,high,single_unknown_source_group,148.4405090006516,2595721005,0.15513544736285023,148.40582056450398,0.0002336857801225408,-0.006542309653013945,0.0033409595489501953,0.0,0.0,0.0,0.0,0.15513524201271167,1.393676244569407,0.5,0.5,512,512,262144,0.28992286914189763,0.5350921361326689,-2.0535013856015638e-07,True,
training,G,train_content_056_low_G,content_056,low,single_unknown_source_group,91.4432,2535535629,-0.12412470918148433,91.57721578027592,0.0014655631066707697,-0.00148199952673167,-0.0005052089691162109,0.0,0.0,0.0,0.0,-0.1241246731349488,2.084376814341891,0.5,0.5,512,512,262144,0.1786,-0.6949871734685572,3.6046535534239865e-08,True,
training,CG_SHARED,train_content_056_low_CG_SHARED,content_056,low,single_unknown_source_group,55.29993549356029,2535535629,-0.07506395252358122,55.38097915322362,0.0014655290090305273,-0.0014820350334048271,-0.0005059242248535156,0.0,0.0,0.0,0.0,-0.07506401144896646,1.3979230036361643,0.5,0.5,512,512,262144,0.10800768651085994,-0.6949871342354297,-5.89253852378846e-08,True,
training,G,train_content_056_mid_G,content_056,mid,single_unknown_source_group,91.4432,3134288696,0.3262212246962426,91.32136184104445,0.0013323916809074357,0.004499462433159351,-0.0012094974517822266,0.0,0.0,0.0,0.0,0.32622123764332933,1.419414647040451,0.5,0.5,512,512,262144,0.1786,1.8265466108412238,1.2947086736048163e-08,True,
training,CG_SHARED,train_content_056_mid_CG_SHARED,content_056,mid,single_unknown_source_group,88.23103152697934,3134288696,0.3147618996949728,88.11347147250946,0.0013324116519472986,0.004499490838497877,-0.0012097358703613281,0.0,0.0,0.0,0.0,0.3147619735553242,1.3903842632039667,0.5,0.5,512,512,262144,0.17232623345113152,1.8265466225966889,7.386035139056446e-08,True,
training,G,train_content_056_high_G,content_056,high,single_unknown_source_group,91.4432,2057581716,-0.03972051710102675,91.27870355623281,0.0017988920309787019,-0.006200710311532021,0.00774383544921875,0.0,0.0,0.0,0.0,-0.03972047191100003,1.149854111172563,0.5,0.5,512,512,262144,0.1786,-0.22239931187584966,4.5190026720653975e-08,True,
training,CG_SHARED,train_content_056_high_CG_SHARED,content_056,high,single_unknown_source_group,148.4405090006516,2057581716,-0.06447864115690594,148.1734860028949,0.0017988553094730056,-0.006200599949806929,0.00774383544921875,0.0,0.0,0.0,0.0,-0.06447872292667967,1.393609759461416,0.5,0.5,512,512,262144,0.28992286914189763,-0.2223992931214681,-8.176977372986727e-08,True,
training,G,train_content_057_low_G,content_057,low,single_unknown_source_group,91.4432,3191198321,0.09336558075738893,91.56332454594394,0.0013136520369359092,0.004703811835497618,-0.0018455982208251953,0.0,0.0,0.0,0.0,0.09336560850453424,2.0894540924293956,0.5,0.5,512,512,262144,0.1786,0.5227636100637678,2.7747145303624876e-08,True,
training,CG_SHARED,train_content_057_low_CG_SHARED,content_057,low,single_unknown_source_group,55.29993549356029,3191198321,0.0564624935119008,55.372578496100935,0.001313618214782614,0.004703850019723177,-0.0018455982208251953,0.0,0.0,0.0,0.0,0.05646253018992908,1.3975364651574114,0.5,0.5,512,512,262144,0.10800768651085994,0.5227636600310258,3.667802828122291e-08,True,
training,G,train_content_057_mid_G,content_057,mid,single_unknown_source_group,91.4432,101280745,0.0767030009055697,91.31404680797031,0.0014123870558957958,-0.010208770632743835,-0.011089086532592773,0.0,0.0,0.0,0.0,0.07670300887313353,1.4254706017290313,0.5,0.5,512,512,262144,0.1786,0.429468090176762,7.967563830924007e-09,True,
training,CG_SHARED,train_content_057_mid_CG_SHARED,content_057,mid,single_unknown_source_group,88.23103152697934,101280745,0.07400863014107417,88.10641341882705,0.001412406791528724,-0.01020860206335783,-0.011088848114013672,0.0,0.0,0.0,0.0,0.07400869873629645,1.3960726307518128,0.5,0.5,512,512,262144,0.17232623345113152,0.42946815849753733,6.859522228008785e-08,True,
training,G,train_content_057_high_G,content_057,high,single_unknown_source_group,91.4432,1860732525,-0.29758794855729104,91.4282758918566,0.00016320631980731393,0.006132142618298531,-0.00315093994140625,0.0,0.0,0.0,0.0,-0.29758797562141837,1.15265894084399,0.5,0.5,512,512,262144,0.1786,-1.6662259157743058,-2.7064127328113585e-08,True,
training,CG_SHARED,train_content_057_high_CG_SHARED,content_057,high,single_unknown_source_group,148.4405090006516,1860732525,-0.4830770274876365,148.4162881069106,0.00016316902915552612,0.006132023874670267,-0.0031516551971435547,0.0,0.0,0.0,0.0,-0.4830768652240458,1.4010588860986277,0.5,0.5,512,512,262144,0.28992286914189763,-1.6662260170004146,1.6226359067506024e-07,True,
training,G,train_content_058_low_G,content_058,low,single_unknown_source_group,91.4432,3573529836,0.021929026236423343,91.38342063362221,0.0006537322226015313,0.005892641842365265,-0.012267112731933594,0.0,0.0,0.0,0.0,0.02192904185186695,2.056175792775894,0.5,0.5,512,512,262144,0.1786,0.12278290165970517,1.5615443604843904e-08,True,
training,CG_SHARED,train_content_058_low_CG_SHARED,content_058,low,single_unknown_source_group,55.29993549356029,3573529836,0.013261500940081827,55.263782272799396,0.0006537660566548874,0.005892681423574686,-0.012267351150512695,0.0,0.0,0.0,0.0,0.01326151125373709,1.385251672492732,0.5,0.5,512,512,262144,0.10800768651085994,0.12278293673801088,1.0313655263161081e-08,True,
training,G,train_content_058_mid_G,content_058,mid,single_unknown_source_group,91.4432,1320416470,0.47551964532259183,91.31057430649426,0.0014503614648846976,0.0022086643148213625,-0.002737283706665039,0.0,0.0,0.0,0.0,0.47551971449620645,1.41754341746558,0.5,0.5,512,512,262144,0.1786,2.662484016363896,6.917361461411531e-08,True,
training,CG_SHARED,train_content_058_mid_CG_SHARED,content_058,mid,single_unknown_source_group,88.23103152697934,1320416470,0.4588158349008453,88.10306290090197,0.0014503811625304558,0.0022087388206273317,-0.0027375221252441406,0.0,0.0,0.0,0.0,0.4588157666360715,1.3887744359648164,0.5,0.5,512,512,262144,0.17232623345113152,2.662483974217175,-6.826477383370388e-08,True,
training,G,train_content_058_high_G,content_058,high,single_unknown_source_group,91.4432,3059249079,0.27818988464479455,91.43410281471903,9.948454648326712e-05,-0.0010568806901574135,-0.010357856750488281,0.0,0.0,0.0,0.0,0.2781899192527071,1.1465025782910505,0.5,0.5,512,512,262144,0.1786,1.5576141357491295,3.4607912535733476e-08,True,
training,CG_SHARED,train_content_058_high_CG_SHARED,content_058,high,single_unknown_source_group,148.4405090006516,3059249079,0.45158797589476485,148.4257469390463,9.944766226334713e-05,-0.0010570354061201215,-0.010358810424804688,0.0,0.0,0.0,0.0,0.45158802619565286,1.3873305867492816,0.5,0.5,512,512,262144,0.28992286914189763,1.5576141931519831,5.0300888010390565e-08,True,
training,G,train_content_059_low_G,content_059,low,single_unknown_source_group,91.4432,2795047747,0.07462883895384242,91.40752859153429,0.0003900936151153616,-0.0027293928433209658,0.010039329528808594,0.0,0.0,0.0,0.0,0.0746288971966047,2.0715318083917666,0.5,0.5,512,512,262144,0.1786,0.4178546413988937,5.824276227972547e-08,True,
training,CG_SHARED,train_content_059_low_CG_SHARED,content_059,low,single_unknown_source_group,55.29993549356029,2795047747,0.045131522828049164,55.27836146731872,0.0003901275118862638,-0.0027292848099023104,0.010041475296020508,0.0,0.0,0.0,0.0,0.045131619253444555,1.3917879642784707,0.5,0.5,512,512,262144,0.10800768651085994,0.41785473132517553,9.642539539056472e-08,True,
training,G,train_content_059_mid_G,content_059,mid,single_unknown_source_group,91.4432,3106151115,0.06984591974269766,91.44283030007152,4.04294609641968e-06,-0.0024834393989294767,-0.003968477249145508,0.0,0.0,0.0,0.0,0.06984584580939313,1.421298970920046,0.5,0.5,512,512,262144,0.1786,0.3910745786265266,-7.393330453409064e-08,True,
training,CG_SHARED,train_content_059_mid_CG_SHARED,content_059,mid,single_unknown_source_group,88.23103152697934,3106151115,0.06739241782187244,88.23067307757923,4.062622797294508e-06,-0.0024835877120494843,-0.003969669342041016,0.0,0.0,0.0,0.0,0.0673925013508736,1.3921975471083041,0.5,0.5,512,512,262144,0.17232623345113152,0.3910746290464456,8.352900116026518e-08,True,
training,G,train_content_059_high_G,content_059,high,single_unknown_source_group,91.4432,482478199,-0.08062087396438128,91.59510421080718,0.0016611865158609324,-0.0011996016837656498,0.008960247039794922,0.0,0.0,0.0,0.0,-0.08062072502438511,1.1517048361496747,0.5,0.5,512,512,262144,0.1786,-0.4514046694534226,1.4893999616960585e-07,True,
training,CG_SHARED,train_content_059_high_CG_SHARED,content_059,high,single_unknown_source_group,148.4405090006516,482478199,-0.1308725271133966,148.6871018507322,0.0016612234203504026,-0.0011997941182926297,0.008960485458374023,0.0,0.0,0.0,0.0,-0.13087255461266878,1.3975773322429093,0.5,0.5,512,512,262144,0.28992286914189763,-0.45140463565619354,-2.749927219269921e-08,True,
training,G,train_content_060_low_G,content_060,low,single_unknown_source_group,91.4432,2187973624,0.15635764010118802,91.2756239157617,0.0018325702101228479,-0.0010679468978196383,0.02004551887512207,0.0,0.0,0.0,0.0,0.15635769494942942,2.0743133386615806,0.5,0.5,512,512,262144,0.1786,0.8754627105329676,5.484824139312394e-08,True,
training,CG_SHARED,train_content_060_low_CG_SHARED,content_060,low,single_unknown_source_group,55.29993549356029,2187973624,0.09455670101532732,55.19859258926207,0.0018326043854069677,-0.00106800498906523,0.020045757293701172,0.0,0.0,0.0,0.0,0.09455664739152381,1.393040376936214,0.5,0.5,512,512,262144,0.10800768651085994,0.875462701497822,-5.362380350870666e-08,True,
training,G,train_content_060_mid_G,content_060,mid,single_unknown_source_group,91.4432,2624562936,0.20318592621528375,91.58747434809841,0.001577748242607502,-0.000216560423723422,0.012106180191040039,0.0,0.0,0.0,0.0,0.2031858719553581,1.423197592161013,0.5,0.5,512,512,262144,0.1786,1.1376591613397746,-5.425992566365778e-08,True,
training,CG_SHARED,train_content_060_mid_CG_SHARED,content_060,mid,single_unknown_source_group,88.23103152697934,2624562936,0.19604851313754512,88.37023616963995,0.0015777288358920483,-0.00021644402295351028,0.012106180191040039,0.0,0.0,0.0,0.0,0.19604845684307648,1.3939859725760286,0.5,0.5,512,512,262144,0.17232623345113152,1.1376591318183764,-5.6294468642192896e-08,True,
training,G,train_content_060_high_G,content_060,high,single_unknown_source_group,91.4432,619276298,-0.05634018063713242,91.33063403463635,0.0012309932872390454,-0.0008874433115124702,0.0064313411712646484,0.0,0.0,0.0,0.0,-0.05634031436052567,1.1484914230763594,0.5,0.5,512,512,262144,0.1786,-0.31545453884172686,-1.3372339324746463e-07,True,
training,CG_SHARED,train_content_060_high_CG_SHARED,content_060,high,single_unknown_source_group,148.4405090006516,619276298,-0.09145748064991865,148.25778520747156,0.0012309563906118721,-0.0008873120532371104,0.0064313411712646484,0.0,0.0,0.0,0.0,-0.09145765382324811,1.3921925953943306,0.5,0.5,512,512,262144,0.28992286914189763,-0.3154545238897881,-1.7317332945410158e-07,True,
training,G,train_content_061_low_G,content_061,low,single_unknown_source_group,91.4432,958767239,0.14930957949571955,91.52879074000205,0.0009359989589389591,0.00020629478967748582,-0.008879423141479492,0.0,0.0,0.0,0.0,0.14930955918957878,2.062949220946136,0.5,0.5,512,512,262144,0.1786,0.8359998851943983,-2.03061407688665e-08,True,
training,CG_SHARED,train_content_061_low_CG_SHARED,content_061,low,single_unknown_source_group,55.29993549356029,958767239,0.09029441496975177,55.3516942921802,0.0009359649004642122,0.0002062174753518775,-0.008878946304321289,0.0,0.0,0.0,0.0,0.0902943824480884,1.389391655804046,0.5,0.5,512,512,262144,0.10800768651085994,0.8359998985875219,-3.25216633623171e-08,True,
training,G,train_content_061_mid_G,content_061,mid,single_unknown_source_group,91.4432,1287632895,-0.043596109849453724,91.34135623404119,0.0011137379920958443,-0.0053811813704669476,-0.0057599544525146484,0.0,0.0,0.0,0.0,-0.04359613064219836,1.4117576554508906,0.5,0.5,512,512,262144,0.1786,-0.2440991592914542,-2.0792744637176952e-08,True,
training,CG_SHARED,train_content_061_mid_CG_SHARED,content_061,mid,single_unknown_source_group,88.23103152697934,1287632895,-0.04206468832394422,88.13276350860397,0.001113758013191945,-0.005381050519645214,-0.005760908126831055,0.0,0.0,0.0,0.0,-0.04206476155708572,1.3832650650778782,0.5,0.5,512,512,262144,0.17232623345113152,-0.24409915705534746,-7.323314149543236e-08,True,
training,G,train_content_061_high_G,content_061,high,single_unknown_source_group,91.4432,3243787418,0.25100940372605884,91.22431690479021,0.0023936508697179255,-0.01005116943269968,0.0036535263061523438,0.0,0.0,0.0,0.0,0.25100941876781135,1.145043232160002,0.5,0.5,512,512,262144,0.1786,1.4054277924191423,1.5041752510214224e-08,True,
training,CG_SHARED,train_content_061_high_CG_SHARED,content_061,high,single_unknown_source_group,148.4405090006516,3243787418,0.4074656913951318,148.0851997273731,0.002393613951276155,-0.010051319375634193,0.0036537647247314453,0.0,0.0,0.0,0.0,0.40746581459252695,1.383246445101447,0.5,0.5,512,512,262144,0.28992286914189763,1.4054279077781369,1.231973951743015e-07,True,
training,G,train_content_062_low_G,content_062,low,single_unknown_source_group,91.4432,1761763552,-0.16131039284186288,91.49881694629352,0.0006082130359995238,-0.0019553801976144314,-0.001184225082397461,0.0,0.0,0.0,0.0,-0.16131043706505643,2.068741426079149,0.5,0.5,512,512,262144,0.1786,-0.9031936889242043,-4.422319355157356e-08,True,
training,CG_SHARED,train_content_062_low_CG_SHARED,content_062,low,single_unknown_source_group,55.29993549356029,1761763552,-0.09755185204090733,55.33356775626891,0.0006081790585910963,-0.001955543179064989,-0.001184701919555664,0.0,0.0,0.0,0.0,-0.09755181835416682,1.3898790407028887,0.5,0.5,512,512,262144,0.10800768651085994,-0.903193607716972,3.368674050818754e-08,True,
training,G,train_content_062_mid_G,content_062,mid,single_unknown_source_group,91.4432,166956122,-0.052070190067319166,91.33801795101742,0.0011502446216075587,-0.0006419139099307358,-0.0010344982147216797,0.0,0.0,0.0,0.0,-0.052070251426643566,1.4196034713381562,0.5,0.5,512,512,262144,0.1786,-0.2915464169502753,-6.135932439921277e-08,True,
training,CG_SHARED,train_content_062_mid_CG_SHARED,content_062,mid,single_unknown_source_group,88.23103152697934,166956122,-0.05024109934363885,88.1295425257195,0.0011502642494755641,-0.0006417123368009925,-0.0010352134704589844,0.0,0.0,0.0,0.0,-0.05024105551465041,1.3906057481933563,0.5,0.5,512,512,262144,0.17232623345113152,-0.2915464368800603,4.3828988438576744e-08,True,
training,G,train_content_062_high_G,content_062,high,single_unknown_source_group,91.4432,2741863235,0.36199642357095707,91.57860837485491,0.0014807921732278007,-0.009387004189193249,-0.011150836944580078,0.0,0.0,0.0,0.0,0.36199633680425336,1.149809043923444,0.5,0.5,512,512,262144,0.1786,2.026855675089345,-8.676670371077222e-08,True,
training,CG_SHARED,train_content_062_high_CG_SHARED,content_062,high,single_unknown_source_group,148.4405090006516,2741863235,0.587631854028538,148.66032403346588,0.0014808291503051296,-0.009387021884322166,-0.01115107536315918,0.0,0.0,0.0,0.0,0.5876318892391552,1.3941235789901447,0.5,0.5,512,512,262144,0.28992286914189763,2.026855817782805,3.521061719968799e-08,True,
training,G,train_content_063_low_G,content_063,low,single_unknown_source_group,91.4432,1376072010,-0.0526204595222316,91.52117000376613,0.0008526604905135179,-0.00043255274067632854,0.012898445129394531,0.0,0.0,0.0,0.0,-0.05262046706919765,2.0808189037339386,0.5,0.5,512,512,262144,0.1786,-0.2946274329352273,-7.546966052096593e-09,True,
training,CG_SHARED,train_content_063_low_CG_SHARED,content_063,low,single_unknown_source_group,55.29993549356029,1376072010,-0.03182202205034068,55.347085697533636,0.0008526267445435953,-0.0004327061178628355,0.012899160385131836,0.0,0.0,0.0,0.0,-0.03182203589920718,1.3955416630071036,0.5,0.5,512,512,262144,0.10800768651085994,-0.2946273832755509,-1.3848866498022971e-08,True,
