source_key,folder,frame_index,source_path,split,role,pair_key
folder_10_frame_7,10,7,D:\iccd\data\20260319\10\7-Camera1[20600555].tif,train,target_member,folder_10_block_01
folder_10_frame_8,10,8,D:\iccd\data\20260319\10\8-Camera1[20600555].tif,train,target_member,folder_10_block_01
folder_10_frame_9,10,9,D:\iccd\data\20260319\10\9-Camera1[20600555].tif,train,target_member,folder_10_block_01
folder_10_frame_10,10,10,D:\iccd\data\20260319\10\10-Camera1[20600555].tif,train,input,folder_10_block_02
folder_10_frame_11,10,11,D:\iccd\data\20260319\10\11-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_12,10,12,D:\iccd\data\20260319\10\12-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_13,10,13,D:\iccd\data\20260319\10\13-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_14,10,14,D:\iccd\data\20260319\10\14-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_15,10,15,D:\iccd\data\20260319\10\15-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_16,10,16,D:\iccd\data\20260319\10\16-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_17,10,17,D:\iccd\data\20260319\10\17-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_18,10,18,D:\iccd\data\20260319\10\18-Camera1[20600555].tif,train,target_member,folder_10_block_02
folder_10_frame_19,10,19,D:\iccd\data\20260319\10\19-Camera1[20600555].tif,train,input,folder_10_block_03
folder_10_frame_20,10,20,D:\iccd\data\20260319\10\20-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_21,10,21,D:\iccd\data\20260319\10\21-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_22,10,22,D:\iccd\data\20260319\10\22-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_23,10,23,D:\iccd\data\20260319\10\23-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_24,10,24,D:\iccd\data\20260319\10\24-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_25,10,25,D:\iccd\data\20260319\10\25-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_26,10,26,D:\iccd\data\20260319\10\26-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_27,10,27,D:\iccd\data\20260319\10\27-Camera1[20600555].tif,train,target_member,folder_10_block_03
folder_10_frame_28,10,28,D:\iccd\data\20260319\10\28-Camera1[20600555].tif,train,input,folder_10_block_04
folder_10_frame_29,10,29,D:\iccd\data\20260319\10\29-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_30,10,30,D:\iccd\data\20260319\10\30-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_31,10,31,D:\iccd\data\20260319\10\31-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_32,10,32,D:\iccd\data\20260319\10\32-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_33,10,33,D:\iccd\data\20260319\10\33-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_34,10,34,D:\iccd\data\20260319\10\34-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_35,10,35,D:\iccd\data\20260319\10\35-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_36,10,36,D:\iccd\data\20260319\10\36-Camera1[20600555].tif,train,target_member,folder_10_block_04
folder_10_frame_37,10,37,D:\iccd\data\20260319\10\37-Camera1[20600555].tif,train,input,folder_10_block_05
folder_10_frame_38,10,38,D:\iccd\data\20260319\10\38-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_39,10,39,D:\iccd\data\20260319\10\39-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_40,10,40,D:\iccd\data\20260319\10\40-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_41,10,41,D:\iccd\data\20260319\10\41-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_42,10,42,D:\iccd\data\20260319\10\42-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_43,10,43,D:\iccd\data\20260319\10\43-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_44,10,44,D:\iccd\data\20260319\10\44-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_45,10,45,D:\iccd\data\20260319\10\45-Camera1[20600555].tif,train,target_member,folder_10_block_05
folder_10_frame_46,10,46,D:\iccd\data\20260319\10\46-Camera1[20600555].tif,train,input,folder_10_block_06
folder_10_frame_47,10,47,D:\iccd\data\20260319\10\47-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_48,10,48,D:\iccd\data\20260319\10\48-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_49,10,49,D:\iccd\data\20260319\10\49-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_50,10,50,D:\iccd\data\20260319\10\50-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_51,10,51,D:\iccd\data\20260319\10\51-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_52,10,52,D:\iccd\data\20260319\10\52-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_53,10,53,D:\iccd\data\20260319\10\53-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_54,10,54,D:\iccd\data\20260319\10\54-Camera1[20600555].tif,train,target_member,folder_10_block_06
folder_10_frame_55,10,55,D:\iccd\data\20260319\10\55-Camera1[20600555].tif,train,input,folder_10_block_07
folder_10_frame_56,10,56,D:\iccd\data\20260319\10\56-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_57,10,57,D:\iccd\data\20260319\10\57-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_58,10,58,D:\iccd\data\20260319\10\58-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_59,10,59,D:\iccd\data\20260319\10\59-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_60,10,60,D:\iccd\data\20260319\10\60-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_61,10,61,D:\iccd\data\20260319\10\61-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_62,10,62,D:\iccd\data\20260319\10\62-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_63,10,63,D:\iccd\data\20260319\10\63-Camera1[20600555].tif,train,target_member,folder_10_block_07
folder_10_frame_64,10,64,D:\iccd\data\20260319\10\64-Camera1[20600555].tif,train,input,folder_10_block_08
folder_10_frame_65,10,65,D:\iccd\data\20260319\10\65-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_66,10,66,D:\iccd\data\20260319\10\66-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_67,10,67,D:\iccd\data\20260319\10\67-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_68,10,68,D:\iccd\data\20260319\10\68-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_69,10,69,D:\iccd\data\20260319\10\69-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_70,10,70,D:\iccd\data\20260319\10\70-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_71,10,71,D:\iccd\data\20260319\10\71-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_72,10,72,D:\iccd\data\20260319\10\72-Camera1[20600555].tif,train,target_member,folder_10_block_08
folder_10_frame_73,10,73,D:\iccd\data\20260319\10\73-Camera1[20600555].tif,train,input,folder_10_block_09
folder_10_frame_74,10,74,D:\iccd\data\20260319\10\74-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_75,10,75,D:\iccd\data\20260319\10\75-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_76,10,76,D:\iccd\data\20260319\10\76-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_77,10,77,D:\iccd\data\20260319\10\77-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_78,10,78,D:\iccd\data\20260319\10\78-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_79,10,79,D:\iccd\data\20260319\10\79-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_80,10,80,D:\iccd\data\20260319\10\80-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_81,10,81,D:\iccd\data\20260319\10\81-Camera1[20600555].tif,train,target_member,folder_10_block_09
folder_10_frame_82,10,82,D:\iccd\data\20260319\10\82-Camera1[20600555].tif,train,input,folder_10_block_10
folder_10_frame_83,10,83,D:\iccd\data\20260319\10\83-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_84,10,84,D:\iccd\data\20260319\10\84-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_85,10,85,D:\iccd\data\20260319\10\85-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_86,10,86,D:\iccd\data\20260319\10\86-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_87,10,87,D:\iccd\data\20260319\10\87-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_88,10,88,D:\iccd\data\20260319\10\88-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_89,10,89,D:\iccd\data\20260319\10\89-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_90,10,90,D:\iccd\data\20260319\10\90-Camera1[20600555].tif,train,target_member,folder_10_block_10
folder_10_frame_91,10,91,D:\iccd\data\20260319\10\91-Camera1[20600555].tif,train,input,folder_10_block_11
folder_10_frame_92,10,92,D:\iccd\data\20260319\10\92-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_93,10,93,D:\iccd\data\20260319\10\93-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_94,10,94,D:\iccd\data\20260319\10\94-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_95,10,95,D:\iccd\data\20260319\10\95-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_96,10,96,D:\iccd\data\20260319\10\96-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_97,10,97,D:\iccd\data\20260319\10\97-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_98,10,98,D:\iccd\data\20260319\10\98-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_99,10,99,D:\iccd\data\20260319\10\99-Camera1[20600555].tif,train,target_member,folder_10_block_11
folder_10_frame_100,10,100,D:\iccd\data\20260319\10\100-Camera1[20600555].tif,train,input,folder_10_block_12
folder_10_frame_101,10,101,D:\iccd\data\20260319\10\101-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_102,10,102,D:\iccd\data\20260319\10\102-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_103,10,103,D:\iccd\data\20260319\10\103-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_104,10,104,D:\iccd\data\20260319\10\104-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_105,10,105,D:\iccd\data\20260319\10\105-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_106,10,106,D:\iccd\data\20260319\10\106-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_107,10,107,D:\iccd\data\20260319\10\107-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_108,10,108,D:\iccd\data\20260319\10\108-Camera1[20600555].tif,train,target_member,folder_10_block_12
folder_10_frame_109,10,109,D:\iccd\data\20260319\10\109-Camera1[20600555].tif,train,input,folder_10_block_13
folder_10_frame_110,10,110,D:\iccd\data\20260319\10\110-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_111,10,111,D:\iccd\data\20260319\10\111-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_112,10,112,D:\iccd\data\20260319\10\112-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_113,10,113,D:\iccd\data\20260319\10\113-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_114,10,114,D:\iccd\data\20260319\10\114-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_115,10,115,D:\iccd\data\20260319\10\115-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_116,10,116,D:\iccd\data\20260319\10\116-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_117,10,117,D:\iccd\data\20260319\10\117-Camera1[20600555].tif,train,target_member,folder_10_block_13
folder_10_frame_118,10,118,D:\iccd\data\20260319\10\118-Camera1[20600555].tif,train,input,folder_10_block_14
folder_10_frame_119,10,119,D:\iccd\data\20260319\10\119-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_120,10,120,D:\iccd\data\20260319\10\120-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_121,10,121,D:\iccd\data\20260319\10\121-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_122,10,122,D:\iccd\data\20260319\10\122-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_123,10,123,D:\iccd\data\20260319\10\123-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_124,10,124,D:\iccd\data\20260319\10\124-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_125,10,125,D:\iccd\data\20260319\10\125-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_126,10,126,D:\iccd\data\20260319\10\126-Camera1[20600555].tif,train,target_member,folder_10_block_14
folder_10_frame_127,10,127,D:\iccd\data\20260319\10\127-Camera1[20600555].tif,train,input,folder_10_block_15
folder_10_frame_128,10,128,D:\iccd\data\20260319\10\128-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_129,10,129,D:\iccd\data\20260319\10\129-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_130,10,130,D:\iccd\data\20260319\10\130-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_131,10,131,D:\iccd\data\20260319\10\131-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_132,10,132,D:\iccd\data\20260319\10\132-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_133,10,133,D:\iccd\data\20260319\10\133-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_134,10,134,D:\iccd\data\20260319\10\134-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_135,10,135,D:\iccd\data\20260319\10\135-Camera1[20600555].tif,train,target_member,folder_10_block_15
folder_10_frame_136,10,136,D:\iccd\data\20260319\10\136-Camera1[20600555].tif,train,input,folder_10_block_16
folder_10_frame_137,10,137,D:\iccd\data\20260319\10\137-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_138,10,138,D:\iccd\data\20260319\10\138-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_139,10,139,D:\iccd\data\20260319\10\139-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_140,10,140,D:\iccd\data\20260319\10\140-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_141,10,141,D:\iccd\data\20260319\10\141-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_142,10,142,D:\iccd\data\20260319\10\142-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_143,10,143,D:\iccd\data\20260319\10\143-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_144,10,144,D:\iccd\data\20260319\10\144-Camera1[20600555].tif,train,target_member,folder_10_block_16
folder_10_frame_145,10,145,D:\iccd\data\20260319\10\145-Camera1[20600555].tif,train,input,folder_10_block_17
folder_10_frame_146,10,146,D:\iccd\data\20260319\10\146-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_147,10,147,D:\iccd\data\20260319\10\147-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_148,10,148,D:\iccd\data\20260319\10\148-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_149,10,149,D:\iccd\data\20260319\10\149-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_150,10,150,D:\iccd\data\20260319\10\150-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_151,10,151,D:\iccd\data\20260319\10\151-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_152,10,152,D:\iccd\data\20260319\10\152-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_153,10,153,D:\iccd\data\20260319\10\153-Camera1[20600555].tif,train,target_member,folder_10_block_17
folder_10_frame_154,10,154,D:\iccd\data\20260319\10\154-Camera1[20600555].tif,train,input,folder_10_block_18
folder_10_frame_155,10,155,D:\iccd\data\20260319\10\155-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_156,10,156,D:\iccd\data\20260319\10\156-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_157,10,157,D:\iccd\data\20260319\10\157-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_158,10,158,D:\iccd\data\20260319\10\158-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_159,10,159,D:\iccd\data\20260319\10\159-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_160,10,160,D:\iccd\data\20260319\10\160-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_161,10,161,D:\iccd\data\20260319\10\161-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_162,10,162,D:\iccd\data\20260319\10\162-Camera1[20600555].tif,train,target_member,folder_10_block_18
folder_10_frame_163,10,163,D:\iccd\data\20260319\10\163-Camera1[20600555].tif,train,input,folder_10_block_19
folder_10_frame_164,10,164,D:\iccd\data\20260319\10\164-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_165,10,165,D:\iccd\data\20260319\10\165-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_166,10,166,D:\iccd\data\20260319\10\166-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_167,10,167,D:\iccd\data\20260319\10\167-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_168,10,168,D:\iccd\data\20260319\10\168-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_169,10,169,D:\iccd\data\20260319\10\169-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_170,10,170,D:\iccd\data\20260319\10\170-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_171,10,171,D:\iccd\data\20260319\10\171-Camera1[20600555].tif,train,target_member,folder_10_block_19
folder_10_frame_172,10,172,D:\iccd\data\20260319\10\172-Camera1[20600555].tif,train,input,folder_10_block_20
folder_10_frame_173,10,173,D:\iccd\data\20260319\10\173-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_174,10,174,D:\iccd\data\20260319\10\174-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_175,10,175,D:\iccd\data\20260319\10\175-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_176,10,176,D:\iccd\data\20260319\10\176-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_177,10,177,D:\iccd\data\20260319\10\177-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_178,10,178,D:\iccd\data\20260319\10\178-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_179,10,179,D:\iccd\data\20260319\10\179-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_180,10,180,D:\iccd\data\20260319\10\180-Camera1[20600555].tif,train,target_member,folder_10_block_20
folder_10_frame_181,10,181,D:\iccd\data\20260319\10\181-Camera1[20600555].tif,train,input,folder_10_block_21
folder_10_frame_182,10,182,D:\iccd\data\20260319\10\182-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_183,10,183,D:\iccd\data\20260319\10\183-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_184,10,184,D:\iccd\data\20260319\10\184-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_185,10,185,D:\iccd\data\20260319\10\185-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_186,10,186,D:\iccd\data\20260319\10\186-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_187,10,187,D:\iccd\data\20260319\10\187-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_188,10,188,D:\iccd\data\20260319\10\188-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_189,10,189,D:\iccd\data\20260319\10\189-Camera1[20600555].tif,train,target_member,folder_10_block_21
folder_10_frame_190,10,190,D:\iccd\data\20260319\10\190-Camera1[20600555].tif,train,input,folder_10_block_22
folder_10_frame_191,10,191,D:\iccd\data\20260319\10\191-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_192,10,192,D:\iccd\data\20260319\10\192-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_193,10,193,D:\iccd\data\20260319\10\193-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_194,10,194,D:\iccd\data\20260319\10\194-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_195,10,195,D:\iccd\data\20260319\10\195-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_196,10,196,D:\iccd\data\20260319\10\196-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_197,10,197,D:\iccd\data\20260319\10\197-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_10_frame_198,10,198,D:\iccd\data\20260319\10\198-Camera1[20600555].tif,train,target_member,folder_10_block_22
folder_11_frame_1,11,1,D:\iccd\data\20260319\11\1-Camera1[20600555].tif,train,input,folder_11_block_01
folder_11_frame_2,11,2,D:\iccd\data\20260319\11\2-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_3,11,3,D:\iccd\data\20260319\11\3-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_4,11,4,D:\iccd\data\20260319\11\4-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_5,11,5,D:\iccd\data\20260319\11\5-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_6,11,6,D:\iccd\data\20260319\11\6-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_7,11,7,D:\iccd\data\20260319\11\7-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_8,11,8,D:\iccd\data\20260319\11\8-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_9,11,9,D:\iccd\data\20260319\11\9-Camera1[20600555].tif,train,target_member,folder_11_block_01
folder_11_frame_10,11,10,D:\iccd\data\20260319\11\10-Camera1[20600555].tif,train,input,folder_11_block_02
folder_11_frame_11,11,11,D:\iccd\data\20260319\11\11-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_12,11,12,D:\iccd\data\20260319\11\12-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_13,11,13,D:\iccd\data\20260319\11\13-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_14,11,14,D:\iccd\data\20260319\11\14-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_15,11,15,D:\iccd\data\20260319\11\15-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_16,11,16,D:\iccd\data\20260319\11\16-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_17,11,17,D:\iccd\data\20260319\11\17-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_18,11,18,D:\iccd\data\20260319\11\18-Camera1[20600555].tif,train,target_member,folder_11_block_02
folder_11_frame_19,11,19,D:\iccd\data\20260319\11\19-Camera1[20600555].tif,train,input,folder_11_block_03
folder_11_frame_20,11,20,D:\iccd\data\20260319\11\20-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_21,11,21,D:\iccd\data\20260319\11\21-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_22,11,22,D:\iccd\data\20260319\11\22-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_23,11,23,D:\iccd\data\20260319\11\23-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_24,11,24,D:\iccd\data\20260319\11\24-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_25,11,25,D:\iccd\data\20260319\11\25-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_26,11,26,D:\iccd\data\20260319\11\26-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_27,11,27,D:\iccd\data\20260319\11\27-Camera1[20600555].tif,train,target_member,folder_11_block_03
folder_11_frame_28,11,28,D:\iccd\data\20260319\11\28-Camera1[20600555].tif,train,input,folder_11_block_04
folder_11_frame_29,11,29,D:\iccd\data\20260319\11\29-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_30,11,30,D:\iccd\data\20260319\11\30-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_31,11,31,D:\iccd\data\20260319\11\31-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_32,11,32,D:\iccd\data\20260319\11\32-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_33,11,33,D:\iccd\data\20260319\11\33-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_34,11,34,D:\iccd\data\20260319\11\34-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_35,11,35,D:\iccd\data\20260319\11\35-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_36,11,36,D:\iccd\data\20260319\11\36-Camera1[20600555].tif,train,target_member,folder_11_block_04
folder_11_frame_37,11,37,D:\iccd\data\20260319\11\37-Camera1[20600555].tif,train,input,folder_11_block_05
folder_11_frame_38,11,38,D:\iccd\data\20260319\11\38-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_39,11,39,D:\iccd\data\20260319\11\39-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_40,11,40,D:\iccd\data\20260319\11\40-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_41,11,41,D:\iccd\data\20260319\11\41-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_42,11,42,D:\iccd\data\20260319\11\42-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_43,11,43,D:\iccd\data\20260319\11\43-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_44,11,44,D:\iccd\data\20260319\11\44-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_45,11,45,D:\iccd\data\20260319\11\45-Camera1[20600555].tif,train,target_member,folder_11_block_05
folder_11_frame_46,11,46,D:\iccd\data\20260319\11\46-Camera1[20600555].tif,train,input,folder_11_block_06
folder_11_frame_47,11,47,D:\iccd\data\20260319\11\47-Camera1[20600555].tif,train,target_member,folder_11_block_06
folder_11_frame_48,11,48,D:\iccd\data\20260319\11\48-Camera1[20600555].tif,train,target_member,folder_11_block_06
folder_11_frame_49,11,49,D:\iccd\data\20260319\11\49-Camera1[20600555].tif,train,target_member,folder_11_block_06
