split,pair_type,pair_id,content_id,condition_id,scene_id,sigma_DN,seed,residual_mean_DN,residual_std_DN,residual_std_relative_error,residual_skewness,residual_excess_kurtosis,negative_before_clipping_ratio,above_one_before_clipping_ratio,added_zero_ratio,added_one_ratio,brightness_shift_DN,gradient_ratio,noisy_round_trip_max_error_DN,residual_reconstruction_max_error_DN,pair_gate_pass,failure_reason
training,CG_SHARED,train_content_032_mid_CG_SHARED,content_032,mid,single_unknown_source_group,88.23103152697934,4026198526,-0.19259266767471694,88.14334613462006,0.0009938157906774978,0.0009045584592968225,0.002218484878540039,0.0,0.0,0.0,0.0,-0.1925926413517587,1.3829993523276929,0.5,0.5,True,
training,G,train_content_032_high_G,content_032,high,single_unknown_source_group,91.4432,368671535,0.2416520965432336,91.4030398861125,0.00043918097668836387,-0.006602621637284756,0.006672382354736328,0.0,0.0,0.0,0.0,0.2416522493205342,1.1449261809925662,0.5,0.5,True,
training,CG_SHARED,train_content_032_high_CG_SHARED,content_032,high,single_unknown_source_group,148.4405090006516,368671535,0.3922758816175482,148.37532220781256,0.0004391442287411093,-0.006602548062801361,0.006671428680419922,0.0,0.0,0.0,0.0,0.39227594584490433,1.3842798470432596,0.5,0.5,True,
training,G,train_content_033_low_G,content_033,low,single_unknown_source_group,91.4432,1253296324,-0.12069170944209573,91.32600482349402,0.0012816171842847507,-0.0011008668225258589,-0.00150299072265625,0.0,0.0,0.0,0.0,-0.12069171835362269,2.0688056716167504,0.5,0.5,True,
training,CG_SHARED,train_content_033_low_CG_SHARED,content_033,low,single_unknown_source_group,55.29993549356029,1253296324,-0.07298786635344578,55.22906026680814,0.0012816511650434723,-0.0011009196750819683,-0.0015020370483398438,0.0,0.0,0.0,0.0,-0.07298775572596394,1.3918111408858749,0.5,0.5,True,
training,G,train_content_033_mid_G,content_033,mid,single_unknown_source_group,91.4432,345720085,0.3689110119873299,91.60110934813622,0.001726857198088158,0.006458675023168325,0.009443283081054688,0.0,0.0,0.0,0.0,0.36891101141903526,1.4214052767309628,0.5,0.5,True,
training,CG_SHARED,train_content_033_mid_CG_SHARED,content_033,mid,single_unknown_source_group,88.23103152697934,345720085,0.3559520909840115,88.38339217532382,0.0017268374369837757,0.006458609830588102,0.009441852569580078,0.0,0.0,0.0,0.0,0.35595221269406174,1.3923548959701697,0.5,0.5,True,
training,G,train_content_033_high_G,content_033,high,single_unknown_source_group,91.4432,3791951345,0.09049155294349037,91.15389581449733,0.003163758327603062,0.006498473696410656,-0.002986907958984375,0.0,0.0,0.0,0.0,0.09049149240810905,1.147814606562754,0.5,0.5,True,
training,CG_SHARED,train_content_033_high_CG_SHARED,content_033,high,single_unknown_source_group,148.4405090006516,3791951345,0.14689569987982554,147.97088454460157,0.003163721676863503,0.0064984573982656,-0.0029861927032470703,0.0,0.0,0.0,0.0,0.14689586634878182,1.3886622206414954,0.5,0.5,True,
training,G,train_content_034_low_G,content_034,low,single_unknown_source_group,91.4432,3915556572,-0.2385143894122087,91.6264974348699,0.0020044949746935766,0.0007771156961098313,-0.007849931716918945,0.0,0.0,0.0,0.0,-0.23851436882601273,2.068268908771904,0.5,0.5,True,
training,CG_SHARED,train_content_034_low_CG_SHARED,content_034,low,single_unknown_source_group,55.29993549356029,3915556572,-0.14424068695424336,55.410782036656585,0.0020044606220056414,0.0007771673845127225,-0.007850885391235352,0.0,0.0,0.0,0.0,-0.14424069595930789,1.3905714951664312,0.5,0.5,True,
training,G,train_content_034_mid_G,content_034,mid,single_unknown_source_group,91.4432,1771381316,-0.14177943863541181,91.52201912155165,0.0008619462305742392,-0.00175206467974931,0.014130830764770508,0.0,0.0,0.0,0.0,-0.14177941221340085,1.4174234892814206,0.5,0.5,True,
training,CG_SHARED,train_content_034_mid_CG_SHARED,content_034,mid,single_unknown_source_group,88.23103152697934,1771381316,-0.13679908813660085,88.30708019184087,0.0008619265075494111,-0.0017521536210551858,0.014130592346191406,0.0,0.0,0.0,0.0,-0.13679913875992433,1.3885448825598503,0.5,0.5,True,
training,G,train_content_034_high_G,content_034,high,single_unknown_source_group,91.4432,3726552616,-0.10167238845451243,91.4375795825403,6.146348180848734e-05,0.0008583407616242766,0.020918846130371094,0.0,0.0,0.0,0.0,-0.1016724511730871,1.147426486030605,0.5,0.5,True,
training,CG_SHARED,train_content_034_high_CG_SHARED,content_034,high,single_unknown_source_group,148.4405090006516,3726552616,-0.16504565160503826,148.431390835465,6.142639396728374e-05,0.0008582925656810403,0.02091813087463379,0.0,0.0,0.0,0.0,-0.16504561049067945,1.388935820146525,0.5,0.5,True,
training,G,train_content_035_low_G,content_035,low,single_unknown_source_group,91.4432,811448155,-0.13216002839438487,91.56271383337624,0.0013069734368026443,0.013470637612044811,0.016538143157958984,0.0,0.0,0.0,0.0,-0.13216000466602207,2.0908158307604743,0.5,0.5,True,
training,CG_SHARED,train_content_035_low_CG_SHARED,content_035,low,single_unknown_source_group,55.29993549356029,811448155,-0.07992328180896467,55.37220916181998,0.0013069394677342181,0.013470794074237347,0.01653885841369629,0.0,0.0,0.0,0.0,-0.07992327587405867,1.4000073970089575,0.5,0.5,True,
training,G,train_content_035_mid_G,content_035,mid,single_unknown_source_group,91.4432,2271312597,0.07070936586379772,91.45656954266072,0.0001462059798947531,-0.003311593784019351,0.004619121551513672,0.0,0.0,0.0,0.0,0.07070916482095235,1.4238691706160291,0.5,0.5,True,
training,CG_SHARED,train_content_035_mid_CG_SHARED,content_035,mid,single_unknown_source_group,88.23103152697934,2271312597,0.06822550564733976,88.24392967529876,0.00014618607644271248,-0.0033115141559392214,0.004618406295776367,0.0,0.0,0.0,0.0,0.06822550336485378,1.3945919882453326,0.5,0.5,True,
training,G,train_content_035_high_G,content_035,high,single_unknown_source_group,91.4432,2673033322,-0.06543887345470283,91.31360471996133,0.0014172216199637752,-0.006396088749170303,-0.020595073699951172,0.0,0.0,0.0,0.0,-0.06543876401607918,1.146616639879449,0.5,0.5,True,
training,CG_SHARED,train_content_035_high_CG_SHARED,content_035,high,single_unknown_source_group,148.4405090006516,2673033322,-0.10622745844780662,148.23014138026292,0.001417184714637047,-0.006396095268428326,-0.020595312118530273,0.0,0.0,0.0,0.0,-0.10622734487487406,1.389328101463664,0.5,0.5,True,
training,G,train_content_036_low_G,content_036,low,single_unknown_source_group,91.4432,280782390,0.07851795773185755,91.42691576866693,0.0001780802873595217,-0.0019424143247306347,0.011980533599853516,0.0,0.0,0.0,0.0,0.07851789133226372,2.0542675756427893,0.5,0.5,True,
training,CG_SHARED,train_content_036_low_CG_SHARED,content_036,low,single_unknown_source_group,55.29993549356029,280782390,0.047483444098407546,55.290085775392356,0.0001781144603519818,-0.001942377188242972,0.011980056762695312,0.0,0.0,0.0,0.0,0.0474833779926076,1.3851782611232706,0.5,0.5,True,
training,G,train_content_036_mid_G,content_036,mid,single_unknown_source_group,91.4432,869720289,0.032811536883768255,91.45893981817714,0.00017212672103708565,-0.003503162879496813,0.0026030540466308594,0.0,0.0,0.0,0.0,0.032811593875887723,1.4152984254809022,0.5,0.5,True,
training,CG_SHARED,train_content_036_mid_CG_SHARED,content_036,mid,single_unknown_source_group,88.23103152697934,869720289,0.03165895440129851,88.24621666376927,0.00017210653130916812,-0.0035033072344958782,0.002603292465209961,0.0,0.0,0.0,0.0,0.03165892038246021,1.3866012506247976,0.5,0.5,True,
training,G,train_content_036_high_G,content_036,high,single_unknown_source_group,91.4432,1296295010,0.027495470991956428,91.47217040820037,0.00031681314958756064,0.00024389559985138476,-0.004736185073852539,0.0,0.0,0.0,0.0,0.027495373048758154,1.1475291540617338,0.5,0.5,True,
training,CG_SHARED,train_content_036_high_CG_SHARED,content_036,high,single_unknown_source_group,148.4405090006516,1296295010,0.044633633737125256,148.48754237521865,0.0003168499952183396,0.00024384087009821087,-0.0047359466552734375,0.0,0.0,0.0,0.0,0.044633675912111315,1.3886292673465586,0.5,0.5,True,
training,G,train_content_037_low_G,content_037,low,single_unknown_source_group,91.4432,1696940269,0.014877686362197995,91.51351989676904,0.0007690008307784012,-0.003908785060048103,0.0027472972869873047,0.0,0.0,0.0,0.0,0.014877694358710336,2.046622565831881,0.5,0.5,True,
training,CG_SHARED,train_content_037_low_CG_SHARED,content_037,low,single_unknown_source_group,55.29993549356029,1696940269,0.0089972302703549,55.34245930380975,0.0007689667242814051,-0.0039087631739676,0.002747058868408203,0.0,0.0,0.0,0.0,0.008997234829752898,1.3839093551825388,0.5,0.5,True,
training,G,train_content_037_mid_G,content_037,mid,single_unknown_source_group,91.4432,3784502524,0.018350198829728104,91.59148610233993,0.001621619785177288,0.002647818299010396,-0.0065767765045166016,0.0,0.0,0.0,0.0,0.0183503003503116,1.4128844681541026,0.5,0.5,True,
training,CG_SHARED,train_content_037_mid_CG_SHARED,content_037,mid,single_unknown_source_group,88.23103152697934,3784502524,0.017705596700756554,88.37410695953824,0.0016215999074560565,0.002647966146469116,-0.0065767765045166016,0.0,0.0,0.0,0.0,0.017705572915698298,1.3844517771485367,0.5,0.5,True,
training,G,train_content_037_high_G,content_037,high,single_unknown_source_group,91.4432,2987127572,0.08611155836449114,91.52045677612224,0.0008448608111072279,0.009614106267690659,0.013115644454956055,0.0,0.0,0.0,0.0,0.08611145511119744,1.1429628655155968,0.5,0.5,True,
training,CG_SHARED,train_content_037_high_CG_SHARED,content_037,high,single_unknown_source_group,148.4405090006516,2987127572,0.1397856268883304,148.5659260507866,0.0008448977370083163,0.00961415097117424,0.013116121292114258,0.0,0.0,0.0,0.0,0.13978546389379787,1.3789105492729072,0.5,0.5,True,
training,G,train_content_038_low_G,content_038,low,single_unknown_source_group,91.4432,1851650749,0.02152612146860622,91.3154203656698,0.001397366171899168,-0.0028590464498847723,0.007735252380371094,0.0,0.0,0.0,0.0,0.021526155525433133,2.061184216055141,0.5,0.5,True,
training,CG_SHARED,train_content_038_low_CG_SHARED,content_038,low,single_unknown_source_group,55.29993549356029,1851650749,0.01301784816147078,55.222659346177046,0.0013974003168998898,-0.0028589763678610325,0.0077362060546875,0.0,0.0,0.0,0.0,0.013017845479645906,1.389009961485814,0.5,0.5,True,
training,G,train_content_038_mid_G,content_038,mid,single_unknown_source_group,91.4432,2958542197,0.007956184820032963,91.44593647605456,2.9925418779646407e-05,-0.002562530804425478,0.010045289993286133,0.0,0.0,0.0,0.0,0.007956189353768295,1.4152300570740441,0.5,0.5,True,
training,CG_SHARED,train_content_038_mid_CG_SHARED,content_038,mid,single_unknown_source_group,88.23103152697934,2958542197,0.007676692165086041,88.23367011125873,2.9905399877239844e-05,-0.0025625796988606453,0.010046243667602539,0.0,0.0,0.0,0.0,0.0076766813624029595,1.3865470946069354,0.5,0.5,True,
training,G,train_content_038_high_G,content_038,high,single_unknown_source_group,91.4432,1813951952,0.07055223367179864,91.3992256581489,0.0004808924212091372,-0.00402934942394495,-0.014908313751220703,0.0,0.0,0.0,0.0,0.07055231840645604,1.147081186041792,0.5,0.5,True,
training,CG_SHARED,train_content_038_high_CG_SHARED,content_038,high,single_unknown_source_group,148.4405090006516,1813951952,0.11452802879869595,148.36913057564627,0.00048085543148472737,-0.004029365722090006,-0.014906883239746094,0.0,0.0,0.0,0.0,0.11452790796395718,1.3869716091661133,0.5,0.5,True,
training,G,train_content_039_low_G,content_039,low,single_unknown_source_group,91.4432,1693099303,0.19650047328848985,91.43514927017627,8.804077092376958e-05,0.001978060929104686,-0.01928997039794922,0.0,0.0,0.0,0.0,0.1965004181727048,2.0629801338166582,0.5,0.5,True,
training,CG_SHARED,train_content_039_low_CG_SHARED,content_039,low,single_unknown_source_group,55.29993549356029,1693099303,0.11883292471890533,55.29506495437857,8.80749523169122e-05,0.001978040672838688,-0.01928997039794922,0.0,0.0,0.0,0.0,0.11883296550808886,1.3884739795280447,0.5,0.5,True,
training,G,train_content_039_mid_G,content_039,mid,single_unknown_source_group,91.4432,487358617,-0.2937076186592177,91.4729241298258,0.00032505566106385625,-0.0007219494436867535,-0.0014421939849853516,0.0,0.0,0.0,0.0,-0.2937075950404022,1.4180739687011028,0.5,0.5,True,
training,CG_SHARED,train_content_039_mid_CG_SHARED,content_039,mid,single_unknown_source_group,88.23103152697934,487358617,-0.28339039982673087,88.25970978396565,0.0003250359481237778,-0.0007218805840238929,-0.0014431476593017578,0.0,0.0,0.0,0.0,-0.28339045266385643,1.3892088486214846,0.5,0.5,True,
training,G,train_content_039_high_G,content_039,high,single_unknown_source_group,91.4432,2993426169,0.07531213891186239,91.37658924002999,0.0007284386369901568,0.006255925167351961,-0.010364770889282227,0.0,0.0,0.0,0.0,0.07531224872478148,1.149304947995295,0.5,0.5,True,
training,CG_SHARED,train_content_039_high_CG_SHARED,content_039,high,single_unknown_source_group,148.4405090006516,2993426169,0.12225485119598911,148.332384644632,0.0007284019486832051,0.006256029009819031,-0.010364294052124023,0.0,0.0,0.0,0.0,0.1222547813757302,1.3919783922285767,0.5,0.5,True,
training,G,train_content_040_low_G,content_040,low,single_unknown_source_group,91.4432,1539842605,-0.29360469072711814,91.42583391508707,0.00018991116794836828,-0.009840026497840881,-0.006056070327758789,0.0,0.0,0.0,0.0,-0.293604695885219,2.0660610283967986,0.5,0.5,True,
training,CG_SHARED,train_content_040_low_CG_SHARED,content_040,low,single_unknown_source_group,55.29993549356029,1539842605,-0.1775563336013025,55.28943154160893,0.0001899451031473098,-0.009840067476034164,-0.006055355072021484,0.0,0.0,0.0,0.0,-0.17755635699467476,1.3893912575250762,0.5,0.5,True,
training,G,train_content_040_mid_G,content_040,mid,single_unknown_source_group,91.4432,3530144294,-0.17849308333147818,91.32236826420014,0.0013213856886008808,0.006581922993063927,0.0043926239013671875,0.0,0.0,0.0,0.0,-0.17849308138222497,1.4169506939824519,0.5,0.5,True,
training,CG_SHARED,train_content_040_mid_CG_SHARED,content_040,mid,single_unknown_source_group,88.23103152697934,3530144294,-0.17222307365126066,88.11444254469899,0.0013214056354390147,0.0065819513984024525,0.004393339157104492,0.0,0.0,0.0,0.0,-0.172223097415376,1.3881274947594362,0.5,0.5,True,
training,G,train_content_040_high_G,content_040,high,single_unknown_source_group,91.4432,2244870080,0.09177540989785304,91.50628196323483,0.0006898485971053295,-0.001952625811100006,0.0030753612518310547,0.0,0.0,0.0,0.0,0.09177554056662984,1.1480435631588473,0.5,0.5,True,
training,CG_SHARED,train_content_040_high_CG_SHARED,content_040,high,single_unknown_source_group,148.4405090006516,2244870080,0.14897977520615646,148.5429159703563,0.0006898856005960813,-0.0019526726100593805,0.0030755996704101562,0.0,0.0,0.0,0.0,0.14897990000999783,1.3905561972010951,0.5,0.5,True,
training,G,train_content_041_low_G,content_041,low,single_unknown_source_group,91.4432,1025696846,0.14615456682527755,91.53368638707258,0.0009895365327610296,-0.0008676079451106489,0.0029723644256591797,0.0,0.0,0.0,0.0,0.1461545511775597,2.068177426353047,0.5,0.5,True,
training,CG_SHARED,train_content_041_low_CG_SHARED,content_041,low,single_unknown_source_group,55.29993549356029,1025696846,0.0883864328952961,55.35465491251937,0.000989502401236133,-0.0008676419965922832,0.0029730796813964844,0.0,0.0,0.0,0.0,0.0883864264280465,1.3909937748697556,0.5,0.5,True,
training,G,train_content_041_mid_G,content_041,mid,single_unknown_source_group,91.4432,557948782,0.03208056501852674,91.41073217685772,0.00035506000601776504,-0.002083367435261607,-0.005468606948852539,0.0,0.0,0.0,0.0,0.03208047443580497,1.4232173568915205,0.5,0.5,True,
training,CG_SHARED,train_content_041_mid_CG_SHARED,content_041,mid,single_unknown_source_group,88.23103152697934,557948782,0.030953664568608152,88.19970247915953,0.00035507969563100956,-0.0020835627801716328,-0.005469083786010742,0.0,0.0,0.0,0.0,0.030953572689487174,1.3941574840469173,0.5,0.5,True,
training,G,train_content_041_high_G,content_041,high,single_unknown_source_group,91.4432,3266620798,-0.1629780613850622,91.4734157247718,0.00033043162063218373,0.009578986093401909,-0.013275861740112305,0.0,0.0,0.0,0.0,-0.16297821092814857,1.1486322321568332,0.5,0.5,True,
training,CG_SHARED,train_content_041_high_CG_SHARED,content_041,high,single_unknown_source_group,148.4405090006516,3266620798,-0.2645636483150482,148.4895639110395,0.00033046848679094647,0.009578869678080082,-0.013273954391479492,0.0,0.0,0.0,0.0,-0.2645632974605938,1.3910867855366051,0.5,0.5,True,
training,G,train_content_042_low_G,content_042,low,single_unknown_source_group,91.4432,1259327266,-0.3125066200648352,91.35110568362666,0.0010071204460621271,0.007842213846743107,0.01041865348815918,0.0,0.0,0.0,0.0,-0.3125065932412152,2.080425426090272,0.5,0.5,True,
training,CG_SHARED,train_content_042_low_CG_SHARED,content_042,low,single_unknown_source_group,55.29993549356029,1259327266,-0.18898721084638959,55.2442399062995,0.001007154651514534,0.007842290215194225,0.01041722297668457,0.0,0.0,0.0,0.0,-0.18898719662010954,1.3949284914660263,0.5,0.5,True,
training,G,train_content_042_mid_G,content_042,mid,single_unknown_source_group,91.4432,3644127647,0.03574101915845751,91.44211807650672,1.183164514461625e-05,-0.002621389226987958,0.013202190399169922,0.0,0.0,0.0,0.0,0.03574102782650357,1.4230405129390966,0.5,0.5,True,
training,CG_SHARED,train_content_042_mid_CG_SHARED,content_042,mid,single_unknown_source_group,88.23103152697934,3644127647,0.03448552687667883,88.22998585408983,1.1851531954308938e-05,-0.002621432300657034,0.01320195198059082,0.0,0.0,0.0,0.0,0.034485502732826134,1.3937375604760285,0.5,0.5,True,
training,G,train_content_042_high_G,content_042,high,single_unknown_source_group,91.4432,2578757758,0.06256811509017857,91.6283199819793,0.0020244258947554124,0.005887412931770086,0.01456594467163086,0.0,0.0,0.0,0.0,0.06256824579669029,1.152175188817814,0.5,0.5,True,
training,CG_SHARED,train_content_042_high_CG_SHARED,content_042,high,single_unknown_source_group,148.4405090006516,2578757758,0.1015673710318532,148.7410213383271,0.0020244631313827855,0.00588736729696393,0.014566659927368164,0.0,0.0,0.0,0.0,0.10156733579503197,1.399914631422645,0.5,0.5,True,
training,G,train_content_043_low_G,content_043,low,single_unknown_source_group,91.4432,2521458877,-0.07234028329643993,91.48243312856384,0.0004290436966754916,-0.001181726693175733,0.009469270706176758,0.0,0.0,0.0,0.0,-0.07234025997723936,2.0580216664256157,0.5,0.5,True,
training,CG_SHARED,train_content_043_low_CG_SHARED,content_043,low,single_unknown_source_group,55.29993549356029,2521458877,-0.04374751523380216,55.32365969174123,0.00042900950912861156,-0.0011817828053608537,0.009467840194702148,0.0,0.0,0.0,0.0,-0.04374745532940594,1.3869240668063878,0.5,0.5,True,
training,G,train_content_043_mid_G,content_043,mid,single_unknown_source_group,91.4432,3501270659,-0.011268054871641398,91.35691854166208,0.0009435524821738728,-0.0001384864590363577,-0.015187263488769531,0.0,0.0,0.0,0.0,-0.011268097446928138,1.408505840457583,0.5,0.5,True,
training,CG_SHARED,train_content_043_mid_CG_SHARED,content_043,mid,single_unknown_source_group,88.23103152697934,3501270659,-0.010872225283667492,88.14777917684657,0.0009435722182088526,-0.0001382464251946658,-0.015187501907348633,0.0,0.0,0.0,0.0,-0.010872150299112704,1.3801027188936246,0.5,0.5,True,
training,G,train_content_043_high_G,content_043,high,single_unknown_source_group,91.4432,3790721860,-0.09201752430754295,91.34971958482903,0.0010222784763762938,0.006209314335137606,0.0024645328521728516,0.0,0.0,0.0,0.0,-0.0920175303349069,1.146572308833744,0.5,0.5,True,
training,CG_SHARED,train_content_043_high_CG_SHARED,content_043,high,single_unknown_source_group,148.4405090006516,3790721860,-0.14937281842277783,148.2887669560689,0.0010222414730604954,0.006209488492459059,0.002464771270751953,0.0,0.0,0.0,0.0,-0.14937274869488704,1.386174158783964,0.5,0.5,True,
training,G,train_content_044_low_G,content_044,low,single_unknown_source_group,91.4432,379370644,-0.26901912336084055,91.33634265167436,0.0011685652768674674,0.002058856887742877,-0.005797863006591797,0.0,0.0,0.0,0.0,-0.26901910955659414,2.072116924602151,0.5,0.5,True,
training,CG_SHARED,train_content_044_low_CG_SHARED,content_044,low,single_unknown_source_group,55.29993549356029,379370644,-0.1626883052696333,55.23531203952887,0.0011685990852366385,0.0020590212661772966,-0.005796670913696289,0.0,0.0,0.0,0.0,-0.16268828549604653,1.3914503225189567,0.5,0.5,True,
training,G,train_content_044_mid_G,content_044,mid,single_unknown_source_group,91.4432,2752605572,-0.1862166528096195,91.16153713407832,0.0030801947648560948,-0.0038083354011178017,-0.0033936500549316406,0.0,0.0,0.0,0.0,-0.18621668194358065,1.4194567139948524,0.5,0.5,True,
training,CG_SHARED,train_content_044_mid_CG_SHARED,content_044,mid,single_unknown_source_group,88.23103152697934,2752605572,-0.1796753270576996,87.95926100807851,0.0030802146840788174,-0.003808462992310524,-0.003393888473510742,0.0,0.0,0.0,0.0,-0.1796752478981567,1.3904497241896445,0.5,0.5,True,
training,G,train_content_044_high_G,content_044,high,single_unknown_source_group,91.4432,1310293860,-0.17575814880906154,91.48842789148816,0.0004946009270033551,-0.00652957521378994,0.005382061004638672,0.0,0.0,0.0,0.0,-0.1757582734176033,1.151173171356549,0.5,0.5,True,
training,CG_SHARED,train_content_044_high_CG_SHARED,content_044,high,single_unknown_source_group,148.4405090006516,1310293860,-0.2853096843842246,148.51393328185762,0.000494637762295115,-0.006529451813548803,0.005382061004638672,0.0,0.0,0.0,0.0,-0.2853094850835092,1.3969184591010388,0.5,0.5,True,
training,G,train_content_045_low_G,content_045,low,single_unknown_source_group,91.4432,4132595554,0.21947365660831086,91.45702083942521,0.00015114124861342898,0.0009922650642693043,-0.008629083633422852,0.0,0.0,0.0,0.0,0.21947383935167153,2.0773284010530157,0.5,0.5,True,
training,CG_SHARED,train_content_045_low_CG_SHARED,content_045,low,single_unknown_source_group,55.29993549356029,4132595554,0.1327258729279821,55.30829170015976,0.000151106986380457,0.0009921496966853738,-0.008628368377685547,0.0,0.0,0.0,0.0,0.13272582868751215,1.394859563423041,0.5,0.5,True,
training,G,train_content_045_mid_G,content_045,mid,single_unknown_source_group,91.4432,104788041,-0.0596223592934067,91.55211363355477,0.0011910522986374446,-0.003741702064871788,-0.011465072631835938,0.0,0.0,0.0,0.0,-0.05962233152968288,1.425926119116985,0.5,0.5,True,
training,CG_SHARED,train_content_045_mid_CG_SHARED,content_045,mid,single_unknown_source_group,88.23103152697934,104788041,-0.05752796316231654,88.33611756276767,0.0011910326102919815,-0.0037416943814605474,-0.011465787887573242,0.0,0.0,0.0,0.0,-0.057527885840960025,1.3966634693910893,0.5,0.5,True,
training,G,train_content_045_high_G,content_045,high,single_unknown_source_group,91.4432,4038786758,0.07868551585384831,91.29203393350934,0.0016531143539449625,-0.005530091002583504,0.012287378311157227,0.0,0.0,0.0,0.0,0.07868537171669132,1.1503513694207144,0.5,0.5,True,
training,CG_SHARED,train_content_045_high_CG_SHARED,content_045,high,single_unknown_source_group,148.4405090006516,4038786758,0.12773088394764742,148.19512533593,0.0016530774946380954,-0.005529968999326229,0.012287139892578125,0.0,0.0,0.0,0.0,0.12773075278607493,1.3940636530319634,0.5,0.5,True,
training,G,train_content_046_low_G,content_046,low,single_unknown_source_group,91.4432,3167021841,-0.09681949002686069,91.65780290516248,0.0023468437802097843,-0.0022628000006079674,0.012727975845336914,0.0,0.0,0.0,0.0,-0.09681952366113578,2.0673146586478954,0.5,0.5,True,
training,CG_SHARED,train_content_046_low_CG_SHARED,content_046,low,single_unknown_source_group,55.29993549356029,3167021841,-0.058551218464802685,55.42971391431317,0.0023468096227343806,-0.0022628721781075,0.012729167938232422,0.0,0.0,0.0,0.0,-0.05855117260520348,1.3899623203127769,0.5,0.5,True,
training,G,train_content_046_mid_G,content_046,mid,single_unknown_source_group,91.4432,1306808323,0.16917773322829777,91.57901035358316,0.0014851881122177832,0.007668699137866497,0.0023450851440429688,0.0,0.0,0.0,0.0,0.16917772174338985,1.416301398486021,0.5,0.5,True,
training,CG_SHARED,train_content_046_mid_CG_SHARED,content_046,mid,single_unknown_source_group,88.23103152697934,1306808323,0.1632349415065868,88.36206946846787,0.0014851684177404198,0.007668505888432264,0.0023441314697265625,0.0,0.0,0.0,0.0,0.16323485751104094,1.3874732233538365,0.5,0.5,True,
training,G,train_content_046_high_G,content_046,high,single_unknown_source_group,91.4432,149464468,-0.25139938623581337,91.46381364666108,0.00022542569224475728,6.765910802641883e-05,0.0009410381317138672,0.0,0.0,0.0,0.0,-0.2513990954164136,1.1481688475722556,0.5,0.5,True,
training,CG_SHARED,train_content_046_high_CG_SHARED,content_046,high,single_unknown_source_group,148.4405090006516,149464468,-0.4080987479321817,148.47397677461353,0.00022546253840855667,6.767749437130988e-05,0.0009405612945556641,0.0,0.0,0.0,0.0,-0.4080989359458975,1.3901297154451933,0.5,0.5,True,
training,G,train_content_047_low_G,content_047,low,single_unknown_source_group,91.4432,2027977996,0.3864210284411091,91.22227414302355,0.002415990002279558,-0.002317198785021901,-0.008280515670776367,0.0,0.0,0.0,0.0,0.38642108053239976,2.0726025151473673,0.5,0.5,True,
training,CG_SHARED,train_content_047_low_CG_SHARED,content_047,low,single_unknown_source_group,55.29993549356029,2027977996,0.2336866837030963,55.16632952354278,0.002416023975888204,-0.0023174239322543144,-0.00828099250793457,0.0,0.0,0.0,0.0,0.23368659601117336,1.3925869705108176,0.5,0.5,True,
training,G,train_content_047_mid_G,content_047,mid,single_unknown_source_group,91.4432,4266319045,-0.16566436195687534,91.40304902567708,0.0004390810286924223,0.00249427929520607,0.028378009796142578,0.0,0.0,0.0,0.0,-0.1656643476699582,1.4204723255464846,0.5,0.5,True,
training,CG_SHARED,train_content_047_mid_CG_SHARED,content_047,mid,single_unknown_source_group,88.23103152697934,4266319045,-0.15984498491274154,88.19228921459583,0.00043910075302313847,0.002494385000318289,0.028377532958984375,0.0,0.0,0.0,0.0,-0.15984500926863987,1.3913742420277808,0.5,0.5,True,
training,G,train_content_047_high_G,content_047,high,single_unknown_source_group,91.4432,2041676128,-0.1946345055355152,91.38282341438016,0.0006602632630950061,0.0006239278591237962,0.011728763580322266,0.0,0.0,0.0,0.0,-0.19463427277599976,1.1462848202027611,0.5,0.5,True,
training,CG_SHARED,train_content_047_high_CG_SHARED,content_047,high,single_unknown_source_group,148.4405090006516,2041676128,-0.31595184342789806,148.34250466191335,0.0006602263721542819,0.000623754458501935,0.011728525161743164,0.0,0.0,0.0,0.0,-0.31595175374995677,1.388395492435592,0.5,0.5,True,
training,G,train_content_048_low_G,content_048,low,single_unknown_source_group,91.4432,1670937099,-0.19331519424157417,91.31585218141801,0.001392643942709741,0.0087349908426404,0.003430604934692383,0.0,0.0,0.0,0.0,-0.19331517913451002,2.0658398396140782,0.5,0.5,True,
training,CG_SHARED,train_content_048_low_CG_SHARED,content_048,low,single_unknown_source_group,55.29993549356029,1670937099,-0.11690664526871508,55.22292048974853,0.001392678004492928,0.008735005743801594,0.003430604934692383,0.0,0.0,0.0,0.0,-0.11690665334199046,1.3903406268383605,0.5,0.5,True,
training,G,train_content_048_mid_G,content_048,mid,single_unknown_source_group,91.4432,379130781,-0.055492997519557496,91.44874540459361,6.0643159836975634e-05,-0.00016490949201397598,-0.0021975040435791016,0.0,0.0,0.0,0.0,-0.05549306041824131,1.4198276527462212,0.5,0.5,True,
training,CG_SHARED,train_content_048_mid_CG_SHARED,content_048,mid,single_unknown_source_group,88.23103152697934,379130781,-0.05354367390503667,88.23638037387215,6.062319345296948e-05,-0.0001649810146773234,-0.002197742462158203,0.0,0.0,0.0,0.0,-0.05354365331809774,1.3908513103335869,0.5,0.5,True,
training,G,train_content_048_high_G,content_048,high,single_unknown_source_group,91.4432,3131432927,0.24020729206112057,91.47056735410683,0.0002992825503353897,0.0030414590146392584,-0.010402917861938477,0.0,0.0,0.0,0.0,0.24020740541798702,1.146610876390708,0.5,0.5,True,
