content_id,source_pair_key,absolute_path,relative_path,filename,sha256,file_size,modified_time,dtype,shape,roi_top,roi_left,roi_height,roi_width,full_mean_dn,full_std_dn,full_p1_dn,full_p50_dn,full_p99_dn,roi_mean_dn,roi_std_dn,roi_p1_dn,roi_p50_dn,roi_p99_dn,zero_ratio,saturation_ratio,source_scene,source_group,isolation_block_id,acquisition_order,processing_status,preprocessing,allowed_role,exclusion_reason,provenance_report,source_audit_status
content_080,15ms_to_500ms_080,F:\目标传感器噪声参数估计\data\500ms\P251621550080.tif,P251621550080.tif,P251621550080.tif,12d515bdd6b81783642acd445adc24da0b5f053d7c4082a18baca947c4f431f0,8394874,2025-09-25T08:21:56,uint16,2048x2048,768,768,512,512,17109.865620851517,7059.8223494811,7352.0,15222.0,39544.0,12827.876350402832,3760.03491326141,7305.0,12227.0,29781.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,80,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_081,15ms_to_500ms_081,F:\目标传感器噪声参数估计\data\500ms\P251621550081.tif,P251621550081.tif,P251621550081.tif,46fb0b17ecc1cc1d575b425767b96361eaab21b58026136b4e15ba1ae5e23f89,8394874,2025-09-25T08:21:56,uint16,2048x2048,768,768,512,512,17115.504875421524,7059.634889665019,7353.0,15236.0,39591.0,12822.147289276125,3769.466051085845,7320.0,12214.0,30010.99000000005,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,81,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_082,15ms_to_500ms_082,F:\目标传感器噪声参数估计\data\500ms\P251621560082.tif,P251621560082.tif,P251621560082.tif,edb02518e6ec8606941ac70dd33b4e4d7a1b6c1bef7bf8720a7898efc291d56c,8394874,2025-09-25T08:21:58,uint16,2048x2048,768,768,512,512,17098.552883148193,7060.252134903565,7341.0,15215.0,39599.0,12821.674419403076,3757.630575842232,7338.43,12220.0,29858.70000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,82,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_083,15ms_to_500ms_083,F:\目标传感器噪声参数估计\data\500ms\P251621560083.tif,P251621560083.tif,P251621560083.tif,b6be624c2af690553efaaceb9352173476e8d4ec70f6328f0265df168eb72bf0,8394874,2025-09-25T08:21:58,uint16,2048x2048,768,768,512,512,17076.629899263382,7058.261359160126,7325.0,15187.0,39556.0,12794.769897460938,3784.235152285009,7259.43,12186.0,29911.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,83,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_084,15ms_to_500ms_084,F:\目标传感器噪声参数估计\data\500ms\P251621570084.tif,P251621570084.tif,P251621570084.tif,3822cb361cbff2e6050d0824da5320aab873d44b244f61cfe122640e12b73bb6,8394874,2025-09-25T08:21:58,uint16,2048x2048,768,768,512,512,17078.450685739517,7051.227467007781,7347.0,15182.0,39537.0,12785.73819732666,3768.165625159962,7304.43,12175.5,29768.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,84,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_085,15ms_to_500ms_085,F:\目标传感器噪声参数估计\data\500ms\P251621570085.tif,P251621570085.tif,P251621570085.tif,6f00ad96a022cb36e907f9b8dce7bc66428c333ed21da120e1f57f31f887ccb0,8394874,2025-09-25T08:21:58,uint16,2048x2048,768,768,512,512,17097.188653945923,7063.824894007162,7341.0,15208.0,39553.96999999974,12813.438209533691,3763.891001921364,7305.86,12213.0,29766.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,85,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_086,15ms_to_500ms_086,F:\目标传感器噪声参数估计\data\500ms\P251621580086.tif,P251621580086.tif,P251621580086.tif,b8fd37abccef9029bda632dde7dccb1ca77512976e84fcf4dad556412a3a3dd8,8394874,2025-09-25T08:22:00,uint16,2048x2048,768,768,512,512,17145.6234459877,7058.378656261276,7397.0,15251.0,39559.96999999974,12895.176944732666,3772.111889245372,7354.0,12296.0,30146.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,86,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_087,15ms_to_500ms_087,F:\目标传感器噪声参数估计\data\500ms\P251622000087.tif,P251622000087.tif,P251622000087.tif,4673a76b46eceb960c3cff4caf31618877b174d259f5cd3f05d66f6d347bc6cd,8394874,2025-09-25T08:22:02,uint16,2048x2048,768,768,512,512,17098.638480901718,7058.514639211344,7362.0,15215.0,39616.96999999974,12836.336681365969,3754.855832993006,7354.43,12226.0,29802.14000000001,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,87,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_088,15ms_to_500ms_088,F:\目标传感器噪声参数估计\data\500ms\P251622000088.tif,P251622000088.tif,P251622000088.tif,ec3826d99261c49304ff1d17a9c047bddc5d422fd5e37e9c2bd0b4d84b7a4177,8394874,2025-09-25T08:22:02,uint16,2048x2048,768,768,512,512,17117.751804351807,7048.595583405761,7390.0,15227.0,39571.0,12831.356227874756,3749.177892000928,7318.0,12242.0,29865.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,88,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_089,15ms_to_500ms_089,F:\目标传感器噪声参数估计\data\500ms\P251622010089.tif,P251622010089.tif,P251622010089.tif,442f902bb0636da20fd64237511becf3bafc48f97b72ba9228e0cb3d57d03eec,8394874,2025-09-25T08:22:02,uint16,2048x2048,768,768,512,512,17084.958137512207,7050.576404896002,7347.0,15204.0,39552.0,12831.749172210692,3756.935547213133,7335.0,12234.0,30015.99000000005,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,89,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_090,15ms_to_500ms_090,F:\目标传感器噪声参数估计\data\500ms\P251622010090.tif,P251622010090.tif,P251622010090.tif,cacf549f7e1db7582e409b57ada6f0bb28c00daa8862c5b9d5ee31286ea773a4,8394874,2025-09-25T08:22:02,uint16,2048x2048,768,768,512,512,17076.279202461243,7060.052483369052,7324.0,15180.0,39617.0,12808.317821502686,3754.84813318887,7285.0,12213.0,29948.71000000002,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,90,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_091,15ms_to_500ms_091,F:\目标传感器噪声参数估计\data\500ms\P251622020091.tif,P251622020091.tif,P251622020091.tif,e4a43968f31edfcbc4170be6bb060edf3e3d240751a8aa56058ede52ed5916eb,8394874,2025-09-25T08:22:04,uint16,2048x2048,768,768,512,512,17090.107409000397,7058.316386692207,7341.0,15195.0,39566.0,12812.306629180908,3756.831801289224,7330.0,12220.0,29920.71000000002,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,91,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_092,15ms_to_500ms_092,F:\目标传感器噪声参数估计\data\500ms\P251622020092.tif,P251622020092.tif,P251622020092.tif,6a08959cf383d051b38fa6e2808f93f4783a3b3fdcef57f44e7c25bf7c35fe47,8394874,2025-09-25T08:22:04,uint16,2048x2048,768,768,512,512,17101.540038347244,7055.835542414648,7359.029999999999,15214.0,39555.0,12826.480068206787,3773.921978765632,7322.0,12215.0,29671.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,92,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_093,15ms_to_500ms_093,F:\目标传感器噪声参数估计\data\500ms\P251622030093.tif,P251622030093.tif,P251622030093.tif,137b23d22671ccdb0d5b22223156f94fcf8323b14f8edceb87f4190b0f3eb813,8394874,2025-09-25T08:22:04,uint16,2048x2048,768,768,512,512,17092.589315891266,7063.359155564624,7339.0,15200.0,39575.0,12816.93977355957,3771.315564401494,7255.0,12217.0,30013.560000000056,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,93,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_094,15ms_to_500ms_094,F:\目标传感器噪声参数估计\data\500ms\P251622030094.tif,P251622030094.tif,P251622030094.tif,4a9ecee0488459cc37e8863d8d2430b6f07d753cac4c4ab99eb17082d313e040,8394874,2025-09-25T08:22:04,uint16,2048x2048,768,768,512,512,17123.903388738632,7059.974356657218,7349.0,15244.0,39595.0,12849.82647705078,3752.8466127543807,7354.0,12247.0,29760.570000000007,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,94,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_095,15ms_to_500ms_095,F:\目标传感器噪声参数估计\data\500ms\P251622040095.tif,P251622040095.tif,P251622040095.tif,f759608f65bafb8313562aa94f319e49230cb0944dc455328dd490178796d9df,8394874,2025-09-25T08:22:06,uint16,2048x2048,768,768,512,512,17085.51141858101,7052.450503071642,7339.0,15194.0,39621.0,12834.05630493164,3756.078191126299,7318.0,12226.0,29998.850000000035,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,95,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_096,15ms_to_500ms_096,F:\目标传感器噪声参数估计\data\500ms\P251622040096.tif,P251622040096.tif,P251622040096.tif,02aaffa2527faef5539d1b9d9100aceb38fc6870379cd83789651d273a23b212,8394874,2025-09-25T08:22:06,uint16,2048x2048,768,768,512,512,17102.143526792526,7053.438491680525,7365.0,15215.0,39553.0,12839.923118591309,3769.099387385381,7292.0,12243.0,30006.280000000028,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,96,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_097,15ms_to_500ms_097,F:\目标传感器噪声参数估计\data\500ms\P251622050097.tif,P251622050097.tif,P251622050097.tif,3a42aa1222393e68d35b40d7107aa5824850266525038ec5d3c35d4b02881d1a,8394874,2025-09-25T08:22:06,uint16,2048x2048,768,768,512,512,17106.85431098938,7055.666798382474,7348.0,15225.0,39619.96999999974,12851.980907440186,3769.594080847285,7309.0,12256.0,30103.840000000084,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,97,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_098,15ms_to_500ms_098,F:\目标传感器噪声参数估计\data\500ms\P251622050098.tif,P251622050098.tif,P251622050098.tif,9c0106814b86766ec57a705b0d381ebf93c5c2fe8de6380a5f3e72e07cb790fb,8394874,2025-09-25T08:22:06,uint16,2048x2048,768,768,512,512,17102.925688505173,7067.568482787045,7341.0,15211.0,39575.0,12820.450534820557,3772.691896840513,7320.0,12215.0,29975.280000000028,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,98,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
content_099,15ms_to_500ms_099,F:\目标传感器噪声参数估计\data\500ms\P251622060099.tif,P251622060099.tif,P251622060099.tif,e1cba38611d11f6951389dfdce74c2389b206b8d3c98a0e54b1fc8c1a277d259,8394874,2025-09-25T08:22:08,uint16,2048x2048,768,768,512,512,17134.73192191124,7066.54222668473,7366.0,15253.0,39602.96999999974,12843.779678344728,3767.465106015496,7338.0,12229.0,29663.0,0.0,0.0004842281341552,unknown,source_group_unknown,single_unknown_source_group,99,unknown,raw_uint16.astype(np.float32)/65535.0,debug_only,No independently validated content source exists for formal validation,reports/e2_no_dark_input_recheck_20260717,VERIFIED-INPUT-WITH-LIMITATIONS
