pair_id,content_id,absolute_path,content_sha256,seed,roi_top,roi_left,roi_height,roi_width,allowed_role,patch_mean_DN,signal_in_calibration_range,predicted_sigma_raw_DN,predicted_sigma_used_DN,extrapolation_flag,g_sigma_DN,cg_pair_valid,failure_reason,synthetic_generated
content_056_20260717,content_056,F:\目标传感器噪声参数估计\data\500ms\P251621410056.tif,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,20260717,768,768,512,512,exploratory_training_only,12851.170307159424,False,759.9765418297034,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_056_20260718,content_056,F:\目标传感器噪声参数估计\data\500ms\P251621410056.tif,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,20260718,768,768,512,512,exploratory_training_only,12851.170307159424,False,759.9765418297034,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_056_20260719,content_056,F:\目标传感器噪声参数估计\data\500ms\P251621410056.tif,77248521468a2565006819c18e4d9f8795127e3fafd89b65f1b5c9d2121afa75,20260719,768,768,512,512,exploratory_training_only,12851.170307159424,False,759.9765418297034,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_057_20260717,content_057,F:\目标传感器噪声参数估计\data\500ms\P251621410057.tif,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,20260717,768,768,512,512,exploratory_training_only,12884.569995880129,False,761.9516911215939,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_057_20260718,content_057,F:\目标传感器噪声参数估计\data\500ms\P251621410057.tif,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,20260718,768,768,512,512,exploratory_training_only,12884.569995880129,False,761.9516911215939,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_057_20260719,content_057,F:\目标传感器噪声参数估计\data\500ms\P251621410057.tif,f82c419c39cff79029799b90e54e1a69d78f5876310a351b83ea80efe6634116,20260719,768,768,512,512,exploratory_training_only,12884.569995880129,False,761.9516911215939,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_058_20260717,content_058,F:\目标传感器噪声参数估计\data\500ms\P251621420058.tif,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,20260717,768,768,512,512,exploratory_training_only,12789.61351776123,False,756.3362729036184,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_058_20260718,content_058,F:\目标传感器噪声参数估计\data\500ms\P251621420058.tif,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,20260718,768,768,512,512,exploratory_training_only,12789.61351776123,False,756.3362729036184,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_058_20260719,content_058,F:\目标传感器噪声参数估计\data\500ms\P251621420058.tif,23cfd970fcb9d4cee45fdd4f7f64453ccbe5667f73d86d32e0c61fb73520641a,20260719,768,768,512,512,exploratory_training_only,12789.61351776123,False,756.3362729036184,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_059_20260717,content_059,F:\目标传感器噪声参数估计\data\500ms\P251621420059.tif,563260890a53d7f2d62cadff93437d9e04e116a04b85fa41e5817d170a16c7bd,20260717,768,768,512,512,exploratory_training_only,12843.076225280762,False,759.4978840725958,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_059_20260718,content_059,F:\目标传感器噪声参数估计\data\500ms\P251621420059.tif,563260890a53d7f2d62cadff93437d9e04e116a04b85fa41e5817d170a16c7bd,20260718,768,768,512,512,exploratory_training_only,12843.076225280762,False,759.4978840725958,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_059_20260719,content_059,F:\目标传感器噪声参数估计\data\500ms\P251621420059.tif,563260890a53d7f2d62cadff93437d9e04e116a04b85fa41e5817d170a16c7bd,20260719,768,768,512,512,exploratory_training_only,12843.076225280762,False,759.4978840725958,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_060_20260717,content_060,F:\目标传感器噪声参数估计\data\500ms\P251621430060.tif,9a3fa624a04c0aac4c3d63ddc70af230ef567d98f6b655e906c02b60038e87b3,20260717,768,768,512,512,exploratory_training_only,12867.779457092283,False,760.9587531012849,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_060_20260718,content_060,F:\目标传感器噪声参数估计\data\500ms\P251621430060.tif,9a3fa624a04c0aac4c3d63ddc70af230ef567d98f6b655e906c02b60038e87b3,20260718,768,768,512,512,exploratory_training_only,12867.779457092283,False,760.9587531012849,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_060_20260719,content_060,F:\目标传感器噪声参数估计\data\500ms\P251621430060.tif,9a3fa624a04c0aac4c3d63ddc70af230ef567d98f6b655e906c02b60038e87b3,20260719,768,768,512,512,exploratory_training_only,12867.779457092283,False,760.9587531012849,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_061_20260717,content_061,F:\目标传感器噪声参数估计\data\500ms\P251621430061.tif,28f928f6fc9d1cba6ef76a37e50564aabdcc5ff73ff602c447aa664aca7fb6c4,20260717,768,768,512,512,exploratory_training_only,12808.296974182129,False,757.4411519349288,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_061_20260718,content_061,F:\目标传感器噪声参数估计\data\500ms\P251621430061.tif,28f928f6fc9d1cba6ef76a37e50564aabdcc5ff73ff602c447aa664aca7fb6c4,20260718,768,768,512,512,exploratory_training_only,12808.296974182129,False,757.4411519349288,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_061_20260719,content_061,F:\目标传感器噪声参数估计\data\500ms\P251621430061.tif,28f928f6fc9d1cba6ef76a37e50564aabdcc5ff73ff602c447aa664aca7fb6c4,20260719,768,768,512,512,exploratory_training_only,12808.296974182129,False,757.4411519349288,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_062_20260717,content_062,F:\目标传感器噪声参数估计\data\500ms\P251621440062.tif,6636dfeb852ac2bf0586c2366d337a9f29c0ef67ed340d289470ba45a88ef109,20260717,768,768,512,512,exploratory_training_only,12873.853973388672,False,761.317980298332,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_062_20260718,content_062,F:\目标传感器噪声参数估计\data\500ms\P251621440062.tif,6636dfeb852ac2bf0586c2366d337a9f29c0ef67ed340d289470ba45a88ef109,20260718,768,768,512,512,exploratory_training_only,12873.853973388672,False,761.317980298332,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_062_20260719,content_062,F:\目标传感器噪声参数估计\data\500ms\P251621440062.tif,6636dfeb852ac2bf0586c2366d337a9f29c0ef67ed340d289470ba45a88ef109,20260719,768,768,512,512,exploratory_training_only,12873.853973388672,False,761.317980298332,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_063_20260717,content_063,F:\目标传感器噪声参数估计\data\500ms\P251621440063.tif,61f607f7ae1ec8a287105e06cc3dda01a816e3fde5a8b5ec05127e22b36717c5,20260717,768,768,512,512,exploratory_training_only,12862.174877166748,False,760.6273164174332,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_063_20260718,content_063,F:\目标传感器噪声参数估计\data\500ms\P251621440063.tif,61f607f7ae1ec8a287105e06cc3dda01a816e3fde5a8b5ec05127e22b36717c5,20260718,768,768,512,512,exploratory_training_only,12862.174877166748,False,760.6273164174332,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_063_20260719,content_063,F:\目标传感器噪声参数估计\data\500ms\P251621440063.tif,61f607f7ae1ec8a287105e06cc3dda01a816e3fde5a8b5ec05127e22b36717c5,20260719,768,768,512,512,exploratory_training_only,12862.174877166748,False,760.6273164174332,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_064_20260717,content_064,F:\目标传感器噪声参数估计\data\500ms\P251621450064.tif,cf0b0c9fc48c2714edce3f2bd8ee58ccbe6576f1a67db475c8a3eb9f41231e3f,20260717,768,768,512,512,exploratory_training_only,12859.567218780518,False,760.4731079558478,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_064_20260718,content_064,F:\目标传感器噪声参数估计\data\500ms\P251621450064.tif,cf0b0c9fc48c2714edce3f2bd8ee58ccbe6576f1a67db475c8a3eb9f41231e3f,20260718,768,768,512,512,exploratory_training_only,12859.567218780518,False,760.4731079558478,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_064_20260719,content_064,F:\目标传感器噪声参数估计\data\500ms\P251621450064.tif,cf0b0c9fc48c2714edce3f2bd8ee58ccbe6576f1a67db475c8a3eb9f41231e3f,20260719,768,768,512,512,exploratory_training_only,12859.567218780518,False,760.4731079558478,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_065_20260717,content_065,F:\目标传感器噪声参数估计\data\500ms\P251621450065.tif,6664cd851a07a32b55f889de14cb1c8a40d385cf8595666ef0f150132261eb1b,20260717,768,768,512,512,exploratory_training_only,12835.060203552246,False,759.0238425396566,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_065_20260718,content_065,F:\目标传感器噪声参数估计\data\500ms\P251621450065.tif,6664cd851a07a32b55f889de14cb1c8a40d385cf8595666ef0f150132261eb1b,20260718,768,768,512,512,exploratory_training_only,12835.060203552246,False,759.0238425396566,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_065_20260719,content_065,F:\目标传感器噪声参数估计\data\500ms\P251621450065.tif,6664cd851a07a32b55f889de14cb1c8a40d385cf8595666ef0f150132261eb1b,20260719,768,768,512,512,exploratory_training_only,12835.060203552246,False,759.0238425396566,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_066_20260717,content_066,F:\目标传感器噪声参数估计\data\500ms\P251621460066.tif,02c46a70fc25bd849903958a1efe98f69fa2496d2391c181c61dee187bebe4c7,20260717,768,768,512,512,exploratory_training_only,12766.537574768066,False,754.9716364591357,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_066_20260718,content_066,F:\目标传感器噪声参数估计\data\500ms\P251621460066.tif,02c46a70fc25bd849903958a1efe98f69fa2496d2391c181c61dee187bebe4c7,20260718,768,768,512,512,exploratory_training_only,12766.537574768066,False,754.9716364591357,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_066_20260719,content_066,F:\目标传感器噪声参数估计\data\500ms\P251621460066.tif,02c46a70fc25bd849903958a1efe98f69fa2496d2391c181c61dee187bebe4c7,20260719,768,768,512,512,exploratory_training_only,12766.537574768066,False,754.9716364591357,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_067_20260717,content_067,F:\目标传感器噪声参数估计\data\500ms\P251621460067.tif,2b3c728264962b69219c0c2b246490991b8a39f47eae5a04d63bfbad009240e0,20260717,768,768,512,512,exploratory_training_only,12779.043991088867,False,755.7112253680826,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_067_20260718,content_067,F:\目标传感器噪声参数估计\data\500ms\P251621460067.tif,2b3c728264962b69219c0c2b246490991b8a39f47eae5a04d63bfbad009240e0,20260718,768,768,512,512,exploratory_training_only,12779.043991088867,False,755.7112253680826,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_067_20260719,content_067,F:\目标传感器噪声参数估计\data\500ms\P251621460067.tif,2b3c728264962b69219c0c2b246490991b8a39f47eae5a04d63bfbad009240e0,20260719,768,768,512,512,exploratory_training_only,12779.043991088867,False,755.7112253680826,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_068_20260717,content_068,F:\目标传感器噪声参数估计\data\500ms\P251621470068.tif,89e27d674b8fb8ec3dad23bdac591203364adf0717352535dd909a01e3b7cb31,20260717,768,768,512,512,exploratory_training_only,12774.3849067688,False,755.4357022285532,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_068_20260718,content_068,F:\目标传感器噪声参数估计\data\500ms\P251621470068.tif,89e27d674b8fb8ec3dad23bdac591203364adf0717352535dd909a01e3b7cb31,20260718,768,768,512,512,exploratory_training_only,12774.3849067688,False,755.4357022285532,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_068_20260719,content_068,F:\目标传感器噪声参数估计\data\500ms\P251621470068.tif,89e27d674b8fb8ec3dad23bdac591203364adf0717352535dd909a01e3b7cb31,20260719,768,768,512,512,exploratory_training_only,12774.3849067688,False,755.4357022285532,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_069_20260717,content_069,F:\目标传感器噪声参数估计\data\500ms\P251621480069.tif,664e781cb0d7a318f90086fcb024061b39deaceaa5e970c3c266a774b79d5f1b,20260717,768,768,512,512,exploratory_training_only,12819.02241897583,False,758.0754199625933,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_069_20260718,content_069,F:\目标传感器噪声参数估计\data\500ms\P251621480069.tif,664e781cb0d7a318f90086fcb024061b39deaceaa5e970c3c266a774b79d5f1b,20260718,768,768,512,512,exploratory_training_only,12819.02241897583,False,758.0754199625933,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_069_20260719,content_069,F:\目标传感器噪声参数估计\data\500ms\P251621480069.tif,664e781cb0d7a318f90086fcb024061b39deaceaa5e970c3c266a774b79d5f1b,20260719,768,768,512,512,exploratory_training_only,12819.02241897583,False,758.0754199625933,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_070_20260717,content_070,F:\目标传感器噪声参数估计\data\500ms\P251621480070.tif,bf666a0891bd11532ffbc036122600e2a706637e2f9fa407a5cb4a6cf50e1724,20260717,768,768,512,512,exploratory_training_only,12809.451637268066,False,757.5094349658167,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_070_20260718,content_070,F:\目标传感器噪声参数估计\data\500ms\P251621480070.tif,bf666a0891bd11532ffbc036122600e2a706637e2f9fa407a5cb4a6cf50e1724,20260718,768,768,512,512,exploratory_training_only,12809.451637268066,False,757.5094349658167,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_070_20260719,content_070,F:\目标传感器噪声参数估计\data\500ms\P251621480070.tif,bf666a0891bd11532ffbc036122600e2a706637e2f9fa407a5cb4a6cf50e1724,20260719,768,768,512,512,exploratory_training_only,12809.451637268066,False,757.5094349658167,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_071_20260717,content_071,F:\目标传感器噪声参数估计\data\500ms\P251621500071.tif,813d00f8216945b1af0e458e1baa3278356a6716c4200ed2ffaee4031b646d85,20260717,768,768,512,512,exploratory_training_only,12820.132907867432,False,758.1410906748638,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_071_20260718,content_071,F:\目标传感器噪声参数估计\data\500ms\P251621500071.tif,813d00f8216945b1af0e458e1baa3278356a6716c4200ed2ffaee4031b646d85,20260718,768,768,512,512,exploratory_training_only,12820.132907867432,False,758.1410906748638,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_071_20260719,content_071,F:\目标传感器噪声参数估计\data\500ms\P251621500071.tif,813d00f8216945b1af0e458e1baa3278356a6716c4200ed2ffaee4031b646d85,20260719,768,768,512,512,exploratory_training_only,12820.132907867432,False,758.1410906748638,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_072_20260717,content_072,F:\目标传感器噪声参数估计\data\500ms\P251621510072.tif,5f6ff78994ab68eb4f64bd0a8d2727e2c8f4a4967f63f499d314740779a6b201,20260717,768,768,512,512,exploratory_training_only,12808.659790039062,False,757.4626076882714,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_072_20260718,content_072,F:\目标传感器噪声参数估计\data\500ms\P251621510072.tif,5f6ff78994ab68eb4f64bd0a8d2727e2c8f4a4967f63f499d314740779a6b201,20260718,768,768,512,512,exploratory_training_only,12808.659790039062,False,757.4626076882714,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_072_20260719,content_072,F:\目标传感器噪声参数估计\data\500ms\P251621510072.tif,5f6ff78994ab68eb4f64bd0a8d2727e2c8f4a4967f63f499d314740779a6b201,20260719,768,768,512,512,exploratory_training_only,12808.659790039062,False,757.4626076882714,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_073_20260717,content_073,F:\目标传感器噪声参数估计\data\500ms\P251621510073.tif,bf0fdae7addedf1cd4f8832515a618d14cc066cad4615ea621117c4da27b486b,20260717,768,768,512,512,exploratory_training_only,12813.800464630129,False,757.7666105148633,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_073_20260718,content_073,F:\目标传感器噪声参数估计\data\500ms\P251621510073.tif,bf0fdae7addedf1cd4f8832515a618d14cc066cad4615ea621117c4da27b486b,20260718,768,768,512,512,exploratory_training_only,12813.800464630129,False,757.7666105148633,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_073_20260719,content_073,F:\目标传感器噪声参数估计\data\500ms\P251621510073.tif,bf0fdae7addedf1cd4f8832515a618d14cc066cad4615ea621117c4da27b486b,20260719,768,768,512,512,exploratory_training_only,12813.800464630129,False,757.7666105148633,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_074_20260717,content_074,F:\目标传感器噪声参数估计\data\500ms\P251621520074.tif,e1caec4480b61da41209cbc0e50606e4a35aba90cc3007e51787c017f57f59a1,20260717,768,768,512,512,exploratory_training_only,12784.950580596924,False,756.0605219193734,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_074_20260718,content_074,F:\目标传感器噪声参数估计\data\500ms\P251621520074.tif,e1caec4480b61da41209cbc0e50606e4a35aba90cc3007e51787c017f57f59a1,20260718,768,768,512,512,exploratory_training_only,12784.950580596924,False,756.0605219193734,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_074_20260719,content_074,F:\目标传感器噪声参数估计\data\500ms\P251621520074.tif,e1caec4480b61da41209cbc0e50606e4a35aba90cc3007e51787c017f57f59a1,20260719,768,768,512,512,exploratory_training_only,12784.950580596924,False,756.0605219193734,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_075_20260717,content_075,F:\目标传感器噪声参数估计\data\500ms\P251621520075.tif,c3d7f558423ca717ad2d8ed958171b42cdc882a30211bf96a403e12531478c7e,20260717,768,768,512,512,exploratory_training_only,12857.324447631836,False,760.3404777423378,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_075_20260718,content_075,F:\目标传感器噪声参数估计\data\500ms\P251621520075.tif,c3d7f558423ca717ad2d8ed958171b42cdc882a30211bf96a403e12531478c7e,20260718,768,768,512,512,exploratory_training_only,12857.324447631836,False,760.3404777423378,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_075_20260719,content_075,F:\目标传感器噪声参数估计\data\500ms\P251621520075.tif,c3d7f558423ca717ad2d8ed958171b42cdc882a30211bf96a403e12531478c7e,20260719,768,768,512,512,exploratory_training_only,12857.324447631836,False,760.3404777423378,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_076_20260717,content_076,F:\目标传感器噪声参数估计\data\500ms\P251621530076.tif,59f21143a38eba488b9049ec54e410b8c4e8b394d36808534b98cb691a28e727,20260717,768,768,512,512,exploratory_training_only,12843.083572387695,False,759.4983185566767,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_076_20260718,content_076,F:\目标传感器噪声参数估计\data\500ms\P251621530076.tif,59f21143a38eba488b9049ec54e410b8c4e8b394d36808534b98cb691a28e727,20260718,768,768,512,512,exploratory_training_only,12843.083572387695,False,759.4983185566767,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_076_20260719,content_076,F:\目标传感器噪声参数估计\data\500ms\P251621530076.tif,59f21143a38eba488b9049ec54e410b8c4e8b394d36808534b98cb691a28e727,20260719,768,768,512,512,exploratory_training_only,12843.083572387695,False,759.4983185566767,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_077_20260717,content_077,F:\目标传感器噪声参数估计\data\500ms\P251621530077.tif,7ccc9c07a62fb7773a8042c80e204819e703ad342d2eeec6ff7277314d25bca5,20260717,768,768,512,512,exploratory_training_only,12757.245944976808,False,754.4221596015464,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_077_20260718,content_077,F:\目标传感器噪声参数估计\data\500ms\P251621530077.tif,7ccc9c07a62fb7773a8042c80e204819e703ad342d2eeec6ff7277314d25bca5,20260718,768,768,512,512,exploratory_training_only,12757.245944976808,False,754.4221596015464,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_077_20260719,content_077,F:\目标传感器噪声参数估计\data\500ms\P251621530077.tif,7ccc9c07a62fb7773a8042c80e204819e703ad342d2eeec6ff7277314d25bca5,20260719,768,768,512,512,exploratory_training_only,12757.245944976808,False,754.4221596015464,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_078_20260717,content_078,F:\目标传感器噪声参数估计\data\500ms\P251621540078.tif,5315e9cebc56b570be1b3553d99d7b20cec839b46df438d886d0b23bad32475f,20260717,768,768,512,512,exploratory_training_only,12807.729175567629,False,757.4075741659639,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_078_20260718,content_078,F:\目标传感器噪声参数估计\data\500ms\P251621540078.tif,5315e9cebc56b570be1b3553d99d7b20cec839b46df438d886d0b23bad32475f,20260718,768,768,512,512,exploratory_training_only,12807.729175567629,False,757.4075741659639,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_078_20260719,content_078,F:\目标传感器噪声参数估计\data\500ms\P251621540078.tif,5315e9cebc56b570be1b3553d99d7b20cec839b46df438d886d0b23bad32475f,20260719,768,768,512,512,exploratory_training_only,12807.729175567629,False,757.4075741659639,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_079_20260717,content_079,F:\目标传感器噪声参数估计\data\500ms\P251621540079.tif,aa25ba90cffa8319ff36e73836dee9ab6f2a3b519bdf940a5c9d214654aa7fda,20260717,768,768,512,512,exploratory_training_only,12841.609397888184,False,759.4111406568112,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_079_20260718,content_079,F:\目标传感器噪声参数估计\data\500ms\P251621540079.tif,aa25ba90cffa8319ff36e73836dee9ab6f2a3b519bdf940a5c9d214654aa7fda,20260718,768,768,512,512,exploratory_training_only,12841.609397888184,False,759.4111406568112,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_079_20260719,content_079,F:\目标传感器噪声参数估计\data\500ms\P251621540079.tif,aa25ba90cffa8319ff36e73836dee9ab6f2a3b519bdf940a5c9d214654aa7fda,20260719,768,768,512,512,exploratory_training_only,12841.609397888184,False,759.4111406568112,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_080_20260717,content_080,F:\目标传感器噪声参数估计\data\500ms\P251621550080.tif,12d515bdd6b81783642acd445adc24da0b5f053d7c4082a18baca947c4f431f0,20260717,768,768,512,512,exploratory_training_only,12827.876350402832,False,758.5990127581648,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_080_20260718,content_080,F:\目标传感器噪声参数估计\data\500ms\P251621550080.tif,12d515bdd6b81783642acd445adc24da0b5f053d7c4082a18baca947c4f431f0,20260718,768,768,512,512,exploratory_training_only,12827.876350402832,False,758.5990127581648,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_080_20260719,content_080,F:\目标传感器噪声参数估计\data\500ms\P251621550080.tif,12d515bdd6b81783642acd445adc24da0b5f053d7c4082a18baca947c4f431f0,20260719,768,768,512,512,exploratory_training_only,12827.876350402832,False,758.5990127581648,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_081_20260717,content_081,F:\目标传感器噪声参数估计\data\500ms\P251621550081.tif,46fb0b17ecc1cc1d575b425767b96361eaab21b58026136b4e15ba1ae5e23f89,20260717,768,768,512,512,exploratory_training_only,12822.147289276125,False,758.2602146597083,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_081_20260718,content_081,F:\目标传感器噪声参数估计\data\500ms\P251621550081.tif,46fb0b17ecc1cc1d575b425767b96361eaab21b58026136b4e15ba1ae5e23f89,20260718,768,768,512,512,exploratory_training_only,12822.147289276125,False,758.2602146597083,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_081_20260719,content_081,F:\目标传感器噪声参数估计\data\500ms\P251621550081.tif,46fb0b17ecc1cc1d575b425767b96361eaab21b58026136b4e15ba1ae5e23f89,20260719,768,768,512,512,exploratory_training_only,12822.147289276125,False,758.2602146597083,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_082_20260717,content_082,F:\目标传感器噪声参数估计\data\500ms\P251621560082.tif,edb02518e6ec8606941ac70dd33b4e4d7a1b6c1bef7bf8720a7898efc291d56c,20260717,768,768,512,512,exploratory_training_only,12821.674419403076,False,758.2322506687048,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_082_20260718,content_082,F:\目标传感器噪声参数估计\data\500ms\P251621560082.tif,edb02518e6ec8606941ac70dd33b4e4d7a1b6c1bef7bf8720a7898efc291d56c,20260718,768,768,512,512,exploratory_training_only,12821.674419403076,False,758.2322506687048,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_082_20260719,content_082,F:\目标传感器噪声参数估计\data\500ms\P251621560082.tif,edb02518e6ec8606941ac70dd33b4e4d7a1b6c1bef7bf8720a7898efc291d56c,20260719,768,768,512,512,exploratory_training_only,12821.674419403076,False,758.2322506687048,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_083_20260717,content_083,F:\目标传感器噪声参数估计\data\500ms\P251621560083.tif,b6be624c2af690553efaaceb9352173476e8d4ec70f6328f0265df168eb72bf0,20260717,768,768,512,512,exploratory_training_only,12794.769897460938,False,756.6412044794112,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_083_20260718,content_083,F:\目标传感器噪声参数估计\data\500ms\P251621560083.tif,b6be624c2af690553efaaceb9352173476e8d4ec70f6328f0265df168eb72bf0,20260718,768,768,512,512,exploratory_training_only,12794.769897460938,False,756.6412044794112,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_083_20260719,content_083,F:\目标传感器噪声参数估计\data\500ms\P251621560083.tif,b6be624c2af690553efaaceb9352173476e8d4ec70f6328f0265df168eb72bf0,20260719,768,768,512,512,exploratory_training_only,12794.769897460938,False,756.6412044794112,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
content_084_20260717,content_084,F:\目标传感器噪声参数估计\data\500ms\P251621570084.tif,3822cb361cbff2e6050d0824da5320aab873d44b244f61cfe122640e12b73bb6,20260717,768,768,512,512,exploratory_training_only,12785.73819732666,False,756.1070990189095,,True,91.4432,False,SIGMA_SAFETY_LIMIT_EXCEEDED,False
